id	ja	zh-TW	en	ko
268	夏服(ブラック)	夏季服裝（黑色）	Black Summer Clothes	하복(블랙)
269	イーストウッド薄着	EAST WOOD薄衣服	Eastwood Cozy Casual	이스트우드 캐주얼
270	麓キャンプ薄着	麓露營地薄衣服	Fumoto Camp Cozy Casual	후모토 캠핑 캐주얼
271	伊豆キャン薄着	伊豆營地薄外套	Izu Camp Cozy Casual	이즈 캠핑 캐주얼
272	冬服A(オレンジ)	冬季服裝A（橘色）	Orange Winter Clothes A	동복 A(오렌지)
273	冬服A(ブルー)	冬季服裝A（藍色）	Blue Winter Clothes A	동복 A(블루)
274	冬服A(ベージュ)	冬季服裝A（米色）	Beige Winter Clothes A	동복 A(베이지)
275	冬服A(カーキ)	冬季服裝A（卡其色）	Khaki Winter Clothes A	동복 A(카키)
276	クリキャン長袖	聖誕露營長袖	Xmas Camp Long Sleeves	크리캠 롱 슬리브
277	冬服B(ウッドランド)	冬季服裝B（林地迷彩）	Woodland Winter Clothes B	동복 B(우드랜드)
278	冬服B(マルチカム)	冬季服裝B（多地形迷彩）	Multicam Winter Clothes B	동복 B(멀티캠)
279	冬服B(ホワイト)	冬季服裝B（白色）	White Winter Clothes B	동복 B(화이트)
280	冬服B(ブラック)	冬季服裝B（黑色）	Black Winter Clothes B	동복 B(블랙)
281	本栖湖キャンプ服	本栖湖露營服裝	Lake Motosu Camp Clothes	모토스호 캠핑복
282	ゆるキャン△④服	搖曳露營△④服裝	Laid-Back Camp ④ Clothes	유루캠△ 4권 복장
283	ゆるキャン△③服	搖曳露營△③服裝	Laid-Back Camp ③ Clothes	유루캠△ 3권 복장
284	ゆるキャン△⑤服	搖曳露營△⑤服裝	Laid-Back Camp ⑤ Clothes	유루캠△ 5권 복장
285	本栖高校制服＆コート	本栖湖高中制服＆外套	Motosu HS Uniform & Coat	모토스고 교복&코트
286	本栖高校制服	本栖湖高中制服	Motosu HS Uniform	모토스고 교복
287	本栖高校ジャージ	本栖湖高中運動服	Motosu HS Jersey	모토스고 저지
288	麓キャンプ服	麓露營地服裝	Fumoto Camp Clothes	후모토 캠핑복
289	伊豆キャン服	伊豆營地服裝	Izu Camp Clothes	이즈 캠핑복
290	イーストウッド服	EAST WOOD服裝	Eastwood Clothes	이스트우드 복장
291	バイト普段着	打工便服	Informal Work Wear	알바 평상복
292	麓キャンプ厚着	麓露營地厚衣服	Fumoto Camp Thick Wear	후모토 캠핑복(커버드)
293	山中湖キャンプ服	山中湖露營服裝	Lake Yamanaka Camp Clothes	야마나카호 캠핑복
294	四尾連湖キャンプ服	四尾連湖露營服裝	Lake Shibire Camp Clothes	시비레호 캠핑복
295	甲府キャンプ普段着	甲府露營便服	Kofu Camp Informal Wear	고후 캠핑 평상복
296	買い物普段着	購物便服	Informal Shopping Wear	쇼핑 평상복
297	はるキャン服	春季露營服裝	Spring Camping Clothes	봄 캠핑복
298	カリブーキャンプ服	卡力布露營服	Caribou Camping Clothes	카리부 캠핑복
299	クリキャン服	聖誕露營服裝	Christmas Camp Clothes	크리캠 복장
300	サンタクレンジャー	聖誕戰隊	Santa Claus Rangers	산타크레인저
301	サバキャン水着	求生露營泳裝	Survival Camp Swimsuit	서바캠 수영복
302	四尾連湖ブランケット	四尾連湖毛毯	Lake Shibire Blanket	시비레호 블랭킷
303	山中湖ブランケット	山中湖毛毯	Lake Yamanaka Blanket	야마나카호 블랭킷
304	秘密結社ブランケット	秘密結社毛毯	Secret Society Blanket	비밀결사 블랭킷
305	お料理キャンプ(仮)	お料理キャンプ(仮)(TW)	お料理キャンプ(仮)(EN)	お料理キャンプ(仮)(KO)
306	ハロウィン(仮)	ハロウィン(仮)(TW)	ハロウィン(仮)(EN)	ハロウィン(仮)(KO)
307	小田原キャンプ服	小田原露營服裝	Odawara Camp Clothes	오다와라 캠핑복
308	ゆるキャン△②服	搖曳露營△②服裝	Laid-Back Camp ② Clothes	유루캠△ 2권 복장
309	ゆるキャン△①服	搖曳露營△①服裝	Laid-Back Camp ① Clothes	유루캠△ 1권 복장
310	6月森パーティー（仮）	6月森パーティー（仮）(TW)	6月森パーティー（仮）(EN)	6月森パーティー（仮）(KO)
311	海キャン水着	海邊露營泳裝	Seaside Camp Swimsuit	바다 캠핑 수영복
312	8月お祭りキャンプ（仮）	8月お祭りキャンプ（仮）(TW)	8月お祭りキャンプ（仮）(EN)	8月お祭りキャンプ（仮）(KO)
313	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０(TW)	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０(EN)	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０(KO)
314	"夏らしい薄着のキャンプ服。
バケーションにぴったり。"	"充滿夏天氛圍的輕薄露營服裝。
適合假期穿搭。"	"Summer camping clothes.
A great choice for vacations!"	"여름에 어울리는 얇은 캠핑복.
베케이션 기분이 물씬 느껴지는 코디."
315	"夏らしい薄着のキャンプ服。
オレンジ系のアースカラーコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
橘色系大地色穿搭。"	"Summer camping clothes in
orange earth tones."	"여름에 어울리는 얇은 캠핑복.
오렌지 계열의 어스 컬러 코디."
316	"夏らしい薄着のキャンプ服。
ブルー系のアースカラーコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
藍色系大地色穿搭。"	"Summer camping clothes in
blue earth tones."	"여름에 어울리는 얇은 캠핑복.
블루 계열의 어스 컬러 코디."
317	"夏らしい薄着のキャンプ服。
ベージュ系のアースカラーコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
米色系大地色穿搭。"	"Summer camping clothes in
beige earth tones."	"여름에 어울리는 얇은 캠핑복.
베이지 계열의 어스 컬러 코디."
318	"夏らしい薄着のキャンプ服。
カーキ系のアースカラーコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
棕色系大地色穿搭。"	"Summer camping clothes in
brown earth tones."	"여름에 어울리는 얇은 캠핑복.
브라운 계열의 어스 컬러 코디."
319	"夏らしい薄着のキャンプ服。
ブラウン系のアースカラーコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
卡其色系大地色穿搭。"	"Summer camping clothes in
khaki earth tones."	"여름에 어울리는 얇은 캠핑복.
카키 계열의 어스 컬러 코디."
320	"夏らしい薄着のキャンプ服。
ウッドランドパターンのカモコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
林地迷彩自然系穿搭。"	"Summer camping clothes in a
woodland camo pattern."	"여름에 어울리는 얇은 캠핑복.
우드랜드 패턴의 카무플라주 코디."
321	"夏らしい薄着のキャンプ服。
マルチカムパターンのカモコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
多地形迷彩自然系穿搭。"	"Summer camping clothes in a
MultiCam pattern."	"여름에 어울리는 얇은 캠핑복.
멀티캠 패턴의 카무플라주 코디."
322	"夏らしい薄着のキャンプ服。
ホワイト系のモノトーンコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
白色系單色穿搭。"	"Summer camping clothes in
white gradient monotones."	"여름에 어울리는 얇은 캠핑복.
화이트 계열의 모노톤 코디."
323	"夏らしい薄着のキャンプ服。
ブラック系のモノトーンコーデ。"	"充滿夏天氛圍的輕薄露營服裝。
黑色系單色穿搭。"	"Summer camping clothes in
black gradient monotones."	"여름에 어울리는 얇은 캠핑복.
블랙 계열의 모노톤 코디."
324	"イーストウッドキャンプ場へ行った時の服。
ほっとけや温泉入浴後に着ていた。"	"去EASTWOOD露營場時的服裝。
在別管我溫泉泡澡後穿上。"	"Worn during the Eastwood camping trip
after soaking at Hottokeya Hot Spring."	"이스트우드 캠핑장에 갔을 때의 복장.
냅둬라 온천에서 목욕한 후 입었다."
325	"麓キャンプ場へ行った時の服。担々餃子鍋で
暑くなり思わず脱いだ上着の下に着ていた。"	"去山麓露營場時的服裝。因享用擔擔煎餃鍋
太熱，脫掉外衣後就露出這件服裝。"	"Worn at Fumoto under a coat she took off
because of the heat from the hotpot."	"후모토 캠핑장에 갔을 때의 복장. 탄탄
만두전골을 먹고 벗은 웃옷 속에 입었었다."
326	"伊豆キャンへ行った時の服。
堂ヶ島温泉入浴後に着ていた。"	"去伊豆露營時的服裝。
在堂之島溫泉泡澡後穿上。"	"Worn during the Izu camping trip after
soaking at Dogashima Hot Spring."	"이즈 캠핑을 갔을 때의 복장.
도가시마 온천에서 목욕한 후 입었다."
327	"冬のあったかキャンプ服。
オレンジ系のアースカラーコーデ。"	"冬季溫暖露營服裝。
橘色系大地色穿搭。"	"Warm winter camping clothes in
orange earth tones."	"따뜻한 겨울용 캠핑복.
오렌지 계열의 어스 컬러 코디."
328	"冬のあったかキャンプ服。
ブルー系のアースカラーコーデ。"	"冬季溫暖露營服裝。
藍色系大地色穿搭。"	"Warm winter camping clothes in
blue earth tones."	"따뜻한 겨울용 캠핑복.
블루 계열의 어스 컬러 코디."
329	"冬のあったかキャンプ服。
ベージュ系のアースカラーコーデ。"	"冬季溫暖露營服裝。
米色系大地色穿搭。"	"Warm winter camping clothes in
beige earth tones."	"따뜻한 겨울용 캠핑복.
베이지 계열의 어스 컬러 코디."
330	"冬のあったかキャンプ服。
カーキ系のアースカラーコーデ。"	"冬季溫暖露營服裝。
卡其色系大地色穿搭。"	"Warm winter camping clothes in
khaki earth tones."	"따뜻한 겨울용 캠핑복.
카키 계열의 어스 컬러 코디."
331	"クリキャンへ行った時の服。
朝霧高原キャンプ場で入浴後に着ていた。"	"去聖誕露營時的服裝。
在朝霧高原露營場泡澡後穿上。"	"Worn during the Christmas trip after
bathing at Asagiri Plateau's campsite."	"크리캠을 갔을 때 입었던 복장. 아사기리
고원 캠핑장에서 목욕한 후 입었다."
332	"冬のあったかキャンプ服。
ウッドランドパターンのカモコーデ。"	"冬季溫暖露營服裝。
林地迷彩自然系穿搭。"	"Warm winter camping clothes in
a woodland camo pattern."	"따뜻한 겨울용 캠핑복.
우드랜드 패턴의 카무플라주 코디."
333	"冬のあったかキャンプ服。
マルチカムパターンのカモコーデ。"	"冬季溫暖露營服裝。
多地形迷彩自然系穿搭。"	"Warm winter camping clothes in
a MultiCam pattern."	"따뜻한 겨울용 캠핑복.
멀티캠 패턴의 카무플라주 코디."
334	"冬のあったかキャンプ服。
ホワイト系のモノトーンコーデ。"	"冬季溫暖露營服裝。
白色系單色穿搭。"	"Warm winter camping clothes in
white gradient monotones."	"따뜻한 겨울용 캠핑복.
화이트 계열의 모노톤 코디."
335	"冬のあったかキャンプ服。
ブラック系のモノトーンコーデ。"	"冬季溫暖露營服裝。
黑色系單色穿搭。"	"Warm winter camping clothes in
black gradient monotones."	"따뜻한 겨울용 캠핑복.
블랙 계열의 모노톤 코디."
336	"富士山を見に行った本栖湖キャンプ場で
リンと出会った時の服。"	"去看富士山時，在本栖湖露營場
和凜相遇時的服裝。"	"Worn when she met Rin at Lake Motosu's
campsite while going to see Mount Fuji."	"후지산을 보러 갔던 모토스호 캠핑장에서
린과 만났을 때 입었던 복장."
337	"ソロキャンをしに行った本栖湖キャンプ場で
なでしこと出会った時の服。"	"去單人露營時，在本栖湖露營場
和撫子相遇時的服裝。"	"Worn when she met Nadeshiko at Lake
Motosu's campsite while solo camping."	"솔로 캠핑을 하러 간 모토스호 캠핑장에서
나데시코와 만났을 때 입었던 복장."
338	ゆるキャン△４巻の扉絵で着ていた服。	搖曳露營△第4集卷首插畫中所穿的服裝。	"Worn on the chapter cover of
Laid-Back Camp Volume 4."	유루캠△ 4권 삽화에서 입고 있었던 복장.
339	ゆるキャン△３巻の扉絵で着ていた服。	搖曳露營△第3集卷首插畫中所穿的服裝。	"Worn on the chapter cover of
Laid-Back Camp Volume 3."	유루캠△ 3권 삽화에서 입고 있었던 복장.
340	ゆるキャン△５巻の扉絵で着ていた服。	搖曳露營△第5集卷首插畫中所穿的服裝。	"Worn on the chapter cover of
Laid-Back Camp Volume 5."	유루캠△ 5권 삽화에서 입고 있었던 복장.
341	"本栖高校の制服とコート。
薄ピンクのマフラーも着用。"	"本栖高中的制服與大衣。
另外搭配淡粉紅色圍巾。"	"Motosu High School uniform and coat.
Comes with a light pink neck muffler."	"모토스 고등학교의 교복과 코트.
연분홍색 머플러도 착용."
342	"本栖高校の制服とコート。
薄青のマフラーも着用。"	"本栖高中的制服與大衣。
另外搭配淡藍色圍巾。"	"Motosu High School uniform and coat.
Comes with a light blue neck muffler."	"모토스 고등학교의 교복과 코트.
연청색 머플러도 착용."
343	"本栖高校の制服とコート。
紫のマフラーも着用。"	"本栖高中的制服與大衣。
另外搭配紫色圍巾。"	"Motosu High School uniform and coat.
Comes with a purple neck muffler."	"모토스 고등학교의 교복과 코트.
보라색 머플러도 착용."
344	"本栖高校の制服とコート。
薄橙のマフラーも着用。"	"本栖高中的制服與大衣。
另外搭配淡橙色圍巾。"	"Motosu High School uniform and coat.
Comes with a peach neck muffler."	"모토스 고등학교의 교복과 코트.
연주황색 머플러도 착용."
345	"本栖高校の制服とコート。
薄緑のマフラーも着用。"	"本栖高中的制服與大衣。
另外搭配淡綠色圍巾。"	"Motosu High School uniform and coat.
Comes with a light green neck muffler."	"모토스 고등학교의 교복과 코트.
연녹색 머플러도 착용."
346	本栖高校の制服。	本栖高中制服。	Student uniform of Motosu High School.	모토스 고등학교의 교복.
347	"本栖高校のジャージ。校庭や中庭で
野クルの活動をする時に着ていた。"	"本栖高中運動服。在校園和中庭
進行野活組活動時穿的服裝。"	"Motosu High School jersey. Worn during
Outclub activities in the school yard."	"모토스 고등학교의 저지. 학교 마당이나
안뜰에서 야클 활동을 할 때 입었다."
348	"本栖高校のジャージ。校庭や中庭で
野クルと活動をする時に着ていた。"	"本栖高中運動服。在校園和中庭
進行野活組活動時穿的服裝。"	"Motosu High School jersey. Worn when
joining the Outclub in the school yard."	"모토스 고등학교의 저지. 학교 마당이나
안뜰에서 야클 활동을 할 때 입었다."
349	"リンを追いかけて
麓キャンプ場へ行った時の服。"	"跟隨凜的腳步
前往山麓露營場時的服裝。"	"Worn when she followed Rin to the Fumoto
campsite."	"린을 쫓아 후모토 캠핑장에
갔을 때 입었던 복장."
350	"ソロキャンをしに
麓キャンプ場へ行った時の服。"	"單人露營
前往山麓露營場時的服裝。"	"Worn when going to the Fumoto campsite
for solo camping."	"린을 쫓아 후모토 캠핑장에
갔을 때 입었던 복장."
351	みんなで伊豆キャンに行った時の服。	和大家一起去伊豆露營時的服裝。	Worn when going group camping at Izu.	다 함께 이즈 캠핑을 갔을 때 입었던 복장.
352	"野クル初の冬キャンプで
イーストウッドキャンプ場へ行った時の服。"	"野活組首次冬季露營，
前往EASTWOOD露營場時的服裝。"	"Worn during the Outclub's first winter
camping session at Eastwood Campgrounds."	"야클의 첫 겨울 캠핑으로
이스트우드 캠핑장에 갔을 때 입었던 복장."
353	"郵便局でバイトをしていた時の服。
なでしことお昼を食べる際に着ていた。"	"在郵局打工時的服裝。
和撫子吃午餐時也有穿。"	"Worn when working at the post office and
when having lunch with Nadeshiko."	"우체국에서 알바했을 때 입었던 복장.
이 복장으로 나데시코와 점심을 먹었다."
354	"麓キャンプ場に行った時の服。ダウンに
替えて白のブランケットを羽織っている。"	"去山麓露營場時的服裝。披上
白色毛毯代替羽絨外衣。"	"Worn at Fumoto Camp. Went with a white
poncho instead of a down coat."	"후모토 캠핑장에 갔을 때의 복장.
다운 대신 하얀 블랭킷을 두르고 있다."
355	"スーパーのバイトへ行く時に着ていた服。
買い物に行くわけではない。"	"去超市打工時穿的服裝。
並不是去買東西。"	"Worn when working at the supermarket.
Nope, not for grocery shopping!"	"슈퍼 알바를 갈 때 입었던 복장.
쇼핑하러 가는 복장이 아니다."
356	"千明、あおいと一緒に
山中湖へキャンプに行った時の服。"	"和千明和葵一起去
山中湖露營時的服裝。"	"Worn when camping at Lake Yamanaka with
Chiaki and Aoi."	"치아키, 아오이와 함께 야마나카호
캠핑을 갔을 때의 복장."
357	リンと四尾連湖に行った時の服。	和凜去四尾連湖時的服裝。	Worn when going to Lake Shibire with Rin.	린과 시비레호에 갔을 때 입었던 복장.
358	なでしこと四尾連湖に行った時の服。	和撫子去四尾連湖時的服裝。	Worn when going to Lake Shibire with Nadeshiko.	나데시코와 시비레호에 갔을 때의 복장.
359	"甲府のキャンプ場へ下見に行った時の服。
――肉、食うかい？"	"去甲府露營場勘查狀況時的服裝。
──有肉，要吃嗎？"	"Worn when checking out the campsite at
Kofu. Want some meat?"	"사전 조사로 고후 캠핑장에 갈 때
입었던 복장. …고기, 먹겠니?"
360	リンがバイトする本屋へ行った時の服。	去凜打工的書店時的服裝。	Worn by Rin when working at the bookstore.	린이 알바하는 서점에 갔을 때 입었던 복장.
361	"ソロキャンをしに
春の本栖湖へ行った時の服。"	"春天單人露營
前往本栖湖時的服裝。"	"Worn when going to Lake Motosu during
spring for solo camping."	"봄에 솔로 캠핑을 하러
모토스호에 갔을 때 입었던 복장."
362	"キャンプ用品店カリブーへ行った時、
試着したキャンプ服。"	"去Caribou露營用品店時
試穿過的露營服裝。"	"Camping clothes Aki tried on during a
trip to Caribou."	"캠핑 용품점 카리부에 갔을 때
시착해 보았던 캠핑복."
363	みんなでクリキャンに行った時の服。	和大家一起去聖誕露營時的服裝。	Worn when going group camping during Christmas.	다 함께 크리캠을 갔을 때 입었던 복장.
364	"みんなでクリキャンに行った時、
恵那が持ってきたサンタ服。年末戦士！"	"和大家一起去聖誕露營時，
惠那帶來的聖誕服裝。年末戰士！"	"Santa costume Ena brought along for
Christmas camping. Year-End Warriors!"	"다 함께 크리캠을 갔을 때 에나가
가져왔었던 산타복. 연말 전사!"
365	"クリキャンに行った時、みんなの分も
用意していたサンタ服。年末戦士！"	"去聖誕露營時，幫大家
準備的聖誕服裝。年末戰士！"	"Santa costume everyone wore during
Christmas camp. Year-End Warriors!"	"크리캠을 갔을 때 다른 애들의 몫까지
준비해 왔었던 산타복. 연말 전사!"
366	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	"最適合夏天的大海的泳裝。
也很適合在水邊露營或去無人島時的穿搭。"	"Swimsuit perfect for the summer beaches,
seaside camps and deserted islands."	"여름 바다에 제격인 수영복.
물가 캠핑이나 무인도 생활에도 좋다."
367	"リンと四尾連湖へ行った時の服。
出たな怪人ブランケット！"	"和凜去四尾連湖時的服裝。
毛毯怪人出現了！"	"Worn when going to Lake Shibire with
Rin. Phantom Blanket strikes again!"	"린과 시비레호에 갔을 때 입었던 복장.
나왔군, 괴인 블랭킷!"
368	"なでしこと四尾連湖へ行った時の服。
なでしこに借りたブランケット姿。"	"和撫子去四尾連湖時的服裝。
跟撫子借毛毯披上的樣子。"	"Worn when going to Lake Shibire with
Nadeshiko. This is her blanket form."	"나데시코와 시비레호에 갔을 때의 복장.
나데시코에게 빌렸던 블랭킷을 걸쳤다."
369	"あおい、恵那と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	"和葵和惠那去山中湖時的服裝。
在湖畔披上毛毯的樣子。"	"Worn when going to Lake Shibire with Aoi
and Ena. Lakeside blanket form!"	"아오이, 에나와 야마나카호에 갔을 때의
복장. 호숫가에서 블랭킷을 걸치고 있었다."
370	"千明、恵那と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	"和千名和惠那去山中湖時的服裝。
在湖畔披上毛毯的樣子。"	"Worn when going to Lake Shibire with
Chiaki and Ena. Lakeside blanket form!"	"치아키, 에나와 야마나카호에 갔을 때의
복장. 호숫가에서 블랭킷을 걸치고 있었다."
371	"あおい、千明と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	"和葵和千明去山中湖時的服裝。
在湖畔披上毛毯的樣子。"	"Worn when going to Lake Shibire with Aoi
and Chiaki. Lakeside blanket form!"	"아오이, 치아키와 야마나카호에 갔을 때의
복장. 호숫가에서 블랭킷을 걸치고 있었다."
372	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	"和大家一起去聖誕露營時的服裝。
神秘組織勢力擴大中。"	"Worn during Christmas group camping.
The secret society keeps growing."	"다 함께 크리캠을 갔을 때의 복장.
비밀결사는 지금도 세력을 넓혀가고 있다."
373	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	"去小田原露營時的服裝。
是旅遊露營的開端。"	"The camping outfit worn at Odawara.
Travel camping starts here."	"오다와라 캠핑 때 입은 옷.
여행캠의 시작을 알리는 복장이다."
374	"ゆるキャン△２巻の表紙と
扉絵で着ていた服。"	"搖曳露營△第二卷的封面和
內頁插圖中穿的衣服。"	The outfit worn on the cover and title page of Laid-Back Camp Volume 2.	"유루캠△ 2권의 표지와
표지 그림에서 입고 있던 옷."
375	ゆるキャン△１巻の扉絵で着ていた服。	搖曳露營△第1集卷首插畫中所穿的服裝。	"Worn on the chapter cover of
Laid-Back Camp Volume 1."	유루캠△ 1권 삽화에서 입고 있었던 복장.
376	"海キャンに行った時の水着。
夏の思い出。"	"去海邊露營時的泳裝。
夏天的回憶。"	"Worn when camping by the sea.
Summer memories."	"바다 캠핑을 갔을 때 입은 수영복.
여름의 추억이 담겨있다."
377	"松ぼっくりって
優秀な着火剤なんだねー"	"松果
是非常好的火種──"	"Pinecones are excellent firelighters!
"	"솔방울은
훌륭한 착화제구나~"
378	"残り14回、どうやって払おうと
思ってたんだ？"	"還有14期，妳是打算
要怎麼付清啊？"	"How was she going to pay for the next
14 times?"	"남은 14개월분은
어떻게 내려고 그랬어?"
379	"うわぁ、痛そうなたんこぶやなぁ
大丈夫やった？"	"嗚哇，這腫包看起來很痛耶～～
沒事吧？"	"That bump looks nasty. Are you alright?
"	"우와, 억수로 아파보이는 혹이데이
괘안았나?"
380	…肉、食うかい？	……有肉，要吃嗎？	Want some steak?	…고기, 먹겠니?
381	"３万９千円、４万５千円…
いいキャンプ道具はお高いねー"	"3萬9千日圓、4萬5千日圓……
好的露營用具還真貴啊──"	"39,000 yen, 45,000 yen... Good camping
gear is so expensive!"	"3만 9천엔, 4만 5천엔…
좋은 캠핑 도구는 비싸구나~"
382	"リンちゃん
クマヘアー似合ってるよ！！"	"小凜，
妳跟小熊頭很搭喔！！"	"You look great with bear hair, Rin!
"	"린!
곰 머리 잘 어울려!!"
383	"あれだけ餃子食べたのに
ご飯まで入れようとしてたのか…"	"都已經吃那麼多煎餃了，
還打算加飯啊……"	"Trying to add rice even after eating all
those dumplings?"	"만두를 그렇게나 먹고도
밥까지 넣으려고 했었나…"
384	"富士山に片思いの「ふじこ」だな
いや、ふじしこ…？"	"簡直就是單戀富士山的「富士子」。
不對，該說富士撫子嗎……？"	"Fujiko has a crush on Mount Fuji.
Or was it Fujishiko?"	"후지산을 짝사랑하는 ""후지코""인가
아니, 후지시코…?"
385	"意外に気に入ったんやな
ふじこ"	"沒想到妳還挺中意的嘛，
富士子。"	"She's surprisingly into her Fujiko
nickname."	"꽤 맘에 들었던 기가?
후지코라는 별명"
386	"いつかやってみたいよな
月面着陸ごっこ"	"說到登陸月球遊戲啊，
很想哪天來玩玩看呢。"	"We should play the moon landing game
one of these days."	"언젠가 한번 해보고 싶은걸
달 착륙 놀이"
387	"冬キャンのために
色々事前準備しないとね！！"	"為了冬季露營，
得事先做足準備才行！！"	"So many things to prepare before winter
camping!"	"겨울 캠핑을 위해
이것저것 사전 준비를 해야지!!"
388	お届け物なのに中身丸見えだな	明明是包裹，內容物卻一清二楚啊。	I can clearly see what's in the package.	택배라더니 내용물이 빤히 보이잖아
389	私の荷物も背負ってほしいなー	真希望妳也幫我背行李──	Carry my stuff too!	내 짐도 들어줬으면 좋겠다~
390	お土産って、何買うか迷うよね	真不知道要買什麼伴手禮好耶。	It's so hard to decide on a souvenir.	기념품 살 땐 뭐가 좋을지 고민되더라
391	冬のバイクは冷えそうやなぁ	冬天騎機車好像會很冷耶～～	Must be chilly to ride a motorcycle in winter.	겨울에 오토바이 타모 춥겠데이
392	"あ、メタル賽銭箱だ
何お願いしよっかな？"	"啊，是鋼鐵賽錢箱。
要許什麼願呢？"	"It's the metal offering box!
I should make a wish."	"아, 메탈 세전함이다
무슨 소원을 빌어볼까?"
393	"カルビ、ハラミ、ロース…
夢は膨らむよね"	"牛五花、橫隔膜、里肌肉……
充滿無限想像呢。"	"Pork belly, skirt, tongue, shoulder...
Dreams are endless."	"갈비, 안창살, 로스…
꿈이 부풀어 올라"
394	"謎の激ウマバーベキュー…
食べてみたいもんだぜ"	"神秘的超美味烤肉……
真想吃吃看呢。"	"Who could resist a strangely delicious
barbeque?"	"진짜 맛있는 수수께끼의 바비큐…
나도 한번 먹어보고 싶은걸"
395	"千明となでしこが小芝居してる時か
各務原隊員だっけ？"	"是千明和撫子在演短劇的時候嗎？
是各務原隊員嗎？"	"She becomes Officer Kagamihara during
her skits with Chiaki, right?"	"치아키랑 나데시코가 역할극 하던 때네
카가미하라 대원이랬던가?"
396	"リンちゃんはりきっとるー
確かに焼肉は気合入るもんな"	"小凜好有幹勁啊──
烤肉的確是會讓人精神大振呢。"	"Rin is so excited about this. Well, who
wouldn't be excited about grilled meat?"	"린, 신나 보이네~ 확실히 야키니쿠라면
힘이 팍 들어가는 기도 이해는 된데이"
397	"先生…ノンアルでもさすがに
学校ではマズイっすよ"	"老師……就算是無酒精，
在學校喝也很糟糕吧。"	"Even a non-alcoholic beer looks bad in
school, Ms. Toba."	"선생님… 아무리 무알콜이라도
학교에서는 좀 그렇슴다요"
398	塩ダレ豚串、おいしいよね～	鹽醬豬肉串好好吃哦～～	Savory pork skewers are yummilicious!	소금 양념 돼지고기 꼬치, 맛있지~
399	"シーズニング中やね。サビ止めを
落として、オリーブオイルを塗るんや"	"正在開鍋中哦。把防鏽塗膜
刷掉，塗上橄欖油。"	"Seasoning in progress! Remove the
anti-rust layer and apply olive oil."	"시즈닝 중이네. 녹 방지제를 지우고
올리브 오일을 발라야 한데이"
400	あの匂い…思い出すのも辛いぜ	那個氣味……光是想起就難受。	It hurts to even remember this smell...	그 냄새… 떠올리기만 해도 괴롭군
401	"キャンプの約束してたときだな
体調には気をつけろよ、なでしこ"	"是在約露營的時候吧。
要注意健康哦，撫子。"	"Always watch your health after making
arrangements to go camping, Nadeshiko."	"캠핑 약속을 했었던 때구나
몸 관리 잘하고 다녀, 나데시코"
402	"いいなー
今度キャンプで作ってもらおうっと"	"真好──
下次露營時請她做吧。"	"That looks nice... I'll have her make
me some on the next camping trip."	"좋아 보여~
다음 캠핑 때 만들어 달라고 해야지"
403	"犬みくじ可愛いねー！
私も引いてみたいな"	"狗寶籤好可愛──！
我也想抽抽看。"	"The doggy fortune slips were so cute!
I wish I could have a go."	"강아지 운세뽑기, 귀엽다~!
나도 해보고 싶어"
404	"梨っ子あきちゃんのほうとう
おいしかったなぁ"	"山梨人小明做的餺飥
好好吃哦！"	"The hoto Aki-chan made was so delicious.
She's a Yamanashi girl after all!"	"나시코 아키의 호토
맛있었어~"
405	"変な夢だったな
犬にサラダ食べられるし…"	"真是個怪夢，
沙拉還被狗吃了……"	"A dog eating salad was the weirdest
dream..."	"이상한 꿈이었지
개한테 샐러드도 뺏기고…"
406	"うんうん、この髪型
うまくできたなぁ"	"很好很好，這髮型
做得很成功喔。"	"Now that's the kind of hairstyle I
like to see."	"응 응, 이 헤어스타일
잘 만들었어~"
407	"危うく４０００円
払うところだったぜ…"	"差點就付了
4000日圓啊……"	"I almost found 4,000 yen...
"	"하마터면 4천 엔이나
낼 뻔했다구…"
408	ちくわ、めっちゃ顔濃くなっとる…	竹輪的五官變得好立體……	Chikuwa's face became so intense...	"치쿠와, 이목구비가
억수로 뚜렷해졌데이…"
