id	stage_type	stage_id	type	title	title_text_id	effect_label	effect_label_text_id	effect_value	open_date	close_date
221	1	105217	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
222	1	105218	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
223	1	105219	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
224	1	105220	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
225	1	105301	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
226	1	105302	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
227	1	105303	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
228	1	105304	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
229	1	105305	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
230	1	105306	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
231	1	105307	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
232	1	105308	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
233	1	105309	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
234	1	105310	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
235	1	105311	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
236	1	105312	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
237	1	105313	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
238	1	105314	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
239	1	105315	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
240	1	105316	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
241	1	105317	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
242	1	105318	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
243	1	105319	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
244	1	105320	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2020-09-05 12:00:00	2020-11-30 23:59:59
245	1	106201	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
246	1	106202	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
247	1	106203	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
248	1	106204	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
249	1	106205	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
250	1	106206	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
251	1	106207	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
252	1	106208	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
253	1	106209	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
254	1	106210	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
255	1	106211	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
256	1	106212	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
257	1	106213	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
258	1	106214	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
259	1	106215	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
260	1	106216	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
261	1	106217	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
262	1	106218	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
263	1	106219	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
264	1	106220	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
265	1	106301	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
266	1	106302	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
267	1	106303	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
268	1	106304	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
269	1	106305	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
270	1	106306	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
271	1	106307	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
272	1	106308	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
273	1	106309	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
274	1	106310	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
275	1	106311	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
276	1	106312	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
277	1	106313	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
278	1	106314	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
279	1	106315	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
280	1	106316	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
281	1	106317	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
282	1	106318	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
283	1	106319	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
284	1	106320	2	メインストーリー応援キャンペーン	1	カード経験値1.5倍サービス中	1	1.5	2020-09-05 12:00:00	2020-11-30 23:59:59
1001	1	101101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1002	1	101102	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1003	1	101103	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1004	1	101104	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1005	1	101105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1006	1	101106	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1007	1	101107	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1008	1	101108	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1009	1	101109	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1010	1	101110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1011	1	101111	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1012	1	101112	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1013	1	101113	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1014	1	101114	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1015	1	101115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1016	1	101116	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1017	1	101117	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1018	1	101118	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1019	1	101119	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1020	1	101120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1021	1	102101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1022	1	102102	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1023	1	102103	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1024	1	102104	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1025	1	102105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1026	1	102106	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1027	1	102107	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1028	1	102108	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1029	1	102109	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1030	1	102110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1031	1	102111	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1032	1	102112	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1033	1	102113	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1034	1	102114	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1035	1	102115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1036	1	102116	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1037	1	102117	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1038	1	102118	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1039	1	102119	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1040	1	102120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1041	1	103101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1042	1	103102	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1043	1	103103	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1044	1	103104	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1045	1	103105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1046	1	103106	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1047	1	103107	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1048	1	103108	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1049	1	103109	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1050	1	103110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1051	1	103111	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1052	1	103112	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1053	1	103113	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1054	1	103114	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1055	1	103115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1056	1	103116	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1057	1	103117	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1058	1	103118	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1059	1	103119	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1060	1	103120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1061	1	104101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1062	1	104102	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1063	1	104103	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1064	1	104104	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1065	1	104105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1066	1	104106	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1067	1	104107	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1068	1	104108	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1069	1	104109	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1070	1	104110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1071	1	104111	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1072	1	104112	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1073	1	104113	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1074	1	104114	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1075	1	104115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1076	1	104116	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1077	1	104117	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1078	1	104118	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1079	1	104119	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1080	1	104120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1081	1	105101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1082	1	105102	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1083	1	105103	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1084	1	105104	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1085	1	105105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1086	1	105106	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1087	1	105107	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1088	1	105108	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1089	1	105109	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1090	1	105110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1091	1	105111	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1092	1	105112	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1093	1	105113	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1094	1	105114	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1095	1	105115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1096	1	105116	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1097	1	105117	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1098	1	105118	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1099	1	105119	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1100	1	105120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1101	1	106101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1102	1	106105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1103	1	106110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1104	1	106115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1105	1	106120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1106	1	107101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1107	1	107105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1108	1	107110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1109	1	107115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1110	1	107120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1111	1	108101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1112	1	108105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1113	1	108110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1114	1	108115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1115	1	108120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1116	1	109101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1117	1	109105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1118	1	109110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1119	1	109115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1120	1	109120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1121	1	110101	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1122	1	110105	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1123	1	110110	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1124	1	110115	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
1125	1	110120	3	メインストーリー応援キャンペーン	1	消費AP数0サービス	1		2021-01-07 11:00:00	2021-02-02 23:59:59
