id	member_id	costume_id	clothes_id	clothes_color	reaction_scene_id	name_prefix_text_id	alter_member_name_text_id	rarity	max_level_id	type	value	advantage_type	anime_season	feature_id	card_content_id	card_premium_id	picture_release_id	limitbreak_id	limitbreak_target_ids	level_growth_id	kirameki_awakening_receipe_id	tokimeki_awakening_receipe_id	reawakening_receipe_id	enhance_recipe_id	is_limitbreak_material	is_special_limitbreak_material	exp	interlude_voice_no1	interlude_voice_no2	interlude_voice_no3	interlude_voice_no4	interlude_voice_no5	growth_reward_group_id	book_growth_reward_group_id	duplicate_reward_id	description	description_text_id	bgm	direction_id	decoration_removable	open_date	exchange_initial_price	exchange_additional_price	exchange_start_date	enhance_target_min_level	enhance_target_max_level
10123	3	1031	8		10123	33		3	103				1		133		103	33	0	1003	133				1	1		エビ作戦だ	キャンプの買い出しいくぞー！					131	1012300	みんなで伊豆キャンに行った時の服。	351		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10124	4	1032	8		10124	34		3	103				1		143		103	34	0	1003	134				1	1		キャーッ	キャンプの醍醐味やぁ…					131	1012400	"野クル初の冬キャンプで
イーストウッドキャンプ場へ行った時の服。"	352		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10125	5	1033	8		10125	35		3	103				1		133		103	35	0	1003	135				1	1		ずっと宛名とにらめっこしてる	おつかれー					131	1012500	"郵便局でバイトをしていた時の服。
なでしことお昼を食べる際に着ていた。"	353		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10126	1	1032	9		10126	34		3	103				1		113		103	31	0	1003	133				1	1		キャー　あきちゃんかっこいいーっ	おんせーん！					131	1012600	"野クル初の冬キャンプで
イーストウッドキャンプ場へ行った時の服。"	352		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10127	2	1034	9		10127	36		3	103				1		103		103	32	0	1003	134				1	1		…起きなよ　なでしこ	まだ食うか					131	1012700	"麓キャンプ場に行った時の服。ダウンに
替えて白のブランケットを羽織っている。"	354		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10128	3	1032	9		10128	34		3	103				1		103		103	33	0	1003	135				1	1		しゅっぱ――つ！	うまー！					131	1012800	"野クル初の冬キャンプで
イーストウッドキャンプ場へ行った時の服。"	352		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10129	4	1033	9		10129	35		3	103				1		103		103	34	0	1003	131				1	1		肉まん買って　帰ろ～	強い子なでしこやー					131	1012900	"スーパーのバイトへ行く時に着ていた服。
買い物に行くわけではない。"	355		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10130	5	1035	9		10130	37		3	103				1		103		103	35	0	1003	132				1	1		ほんと　最高だね！	ホンマニー？					131	1013000	"千明、あおいと一緒に
山中湖へキャンプに行った時の服。"	356		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10131	1	1036	10		10131	38		3	103				1		103		103	31	0	1003	134				1	1		ありがとうございましたー！	カルビじゃんじゃん行くよーっ					131	1013100	リンと四尾連湖に行った時の服。	357		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10132	2	1036	10		10132	38		3	103				1		103		103	32	0	1003	135				1	1		…今度は私から誘うよ	バカな女だぜ					131	1013200	なでしこと四尾連湖に行った時の服。	358		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10133	3	1037	10		10133	39		3	103				1		103		103	33	0	1003	131				1	1		まかせろ！	いいじゃーん					131	1013300	"甲府のキャンプ場へ下見に行った時の服。
――肉、食うかい？"	359		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10134	4	1031	10		10134	33		3	103				1		113		103	34	0	1003	132				1	1		とんとろの仲間やで	おはようさん					131	1013400	みんなで伊豆キャンに行った時の服。	351		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10135	5	1038	10		10135	40		3	103				1		103		103	35	0	1003	133				1	1		お願いしまーす	いいねー！					131	1013500	リンがバイトする本屋へ行った時の服。	360		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10136	1	1039	11		10136	41		3	103				1		103		103	31	0	1003	135				1	1		それは秘密です！（　＞ｖ＜　）	やったー！！（＊＞ｖ＜＊）					131	1013600	"ソロキャンをしに
春の本栖湖へ行った時の服。"	361		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10137	2	1039	11		10137	41		3	103				1		103		103	32	0	1003	131				1	1		いいよ	どこのキャンプ場？					131	1013700	"ソロキャンをしに
春の本栖湖へ行った時の服。"	361		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10138	3	1040	11		10138	42		3	103				1		103		103	33	0	1003	132				1	1		ヅラぁ	非常に快適だな					131	1013800	"キャンプ用品店カリブーへ行った時、
試着したキャンプ服。"	362		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10139	4	1040	11		10139	42		3	103				1		103		103	34	0	1003	133				1	1		今からカリブー行くで！	心奪われまくりやなぁ					131	1013900	"キャンプ用品店カリブーへ行った時、
試着したキャンプ服。"	362		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10140	5	1031	11		10140	33		3	103				1		103		103	35	0	1003	134				1	1		いい景色だねぇ	もう思い残すことはないよ					131	1014000	みんなで伊豆キャンに行った時の服。	351		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10141	1	1041	12		10141	43		3	103				1		113		103	31	0	1003	132				1	1		えへへっ　楽しみにしててね！	ニッポンの朝ごはん！					131	1014100	みんなでクリキャンに行った時の服。	363		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10142	2	1041	12		10142	43		3	103				1		123		103	32	0	1003	133				1	1		チーズパスタウマかった…	（腹に猛獣を飼ってやがる）					131	1014200	みんなでクリキャンに行った時の服。	363		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10143	3	1041	12		10143	43		3	103				1		123		103	33	0	1003	134				1	1		肉　超うめぇ～！	ぐぎぎぎ…					131	1014300	みんなでクリキャンに行った時の服。	363		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10144	4	1041	12		10144	43		3	103				1		123		103	34	0	1003	135				1	1		動きたくなくなってきたわぁ	そろそろ　頃合いやな					131	1014400	みんなでクリキャンに行った時の服。	363		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10145	5	1041	12		10145	43		3	103				1		113		103	35	0	1003	131				1	1		ちくわ～　ほらほら　おやつだぞー	食うか食われるか　弱肉強食だよ					131	1014500	みんなでクリキャンに行った時の服。	363		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10146	1	1042	13		10146	44		3	103				1		103		103	31	0	1003	131				1	1		ちくわトナカイ　かわい～	えへへ					131	1014600	"みんなでクリキャンに行った時、
恵那が持ってきたサンタ服。年末戦士！"	364		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10147	2	1042	13		10147	44		3	103				1		103		103	32	0	1003	132				1	1		すごくおいしかった	泣くなよ					131	1014700	"みんなでクリキャンに行った時、
恵那が持ってきたサンタ服。年末戦士！"	364		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10148	3	1042	13		10148	44		3	103				1		103		103	33	0	1003	133				1	1		ひゃー　冷てぇー！	いひひひひ					131	1014800	"みんなでクリキャンに行った時、
恵那が持ってきたサンタ服。年末戦士！"	364		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10149	4	1042	13		10149	44		3	103				1		103		103	34	0	1003	134				1	1		まだ終わりやあらへんねん	シメ食べる人ー？					131	1014900	"みんなでクリキャンに行った時、
恵那が持ってきたサンタ服。年末戦士！"	364		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10150	5	1042	13		10150	44		3	103				1		103		103	35	0	1003	135				1	1		すごく楽しめたよ	クリスマスっぽいもの持ってきてたんだよ～					131	1015000	"クリキャンに行った時、みんなの分も
用意していたサンタ服。年末戦士！"	365		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10151	1	1043	14		10151	45		3	103				1		103		103	31	0	1003	132				1	1		気持ちいいねぇ～	みてみてー！					131	1015100	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	366		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10152	2	1043	14		10152	45		3	103				1		103		103	32	0	1003	133				1	1		めっちゃ快適	ここで軽く　おやつ食べるか					131	1015200	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	366		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10153	3	1043	14		10153	45		3	103				1		103		103	33	0	1003	134				1	1		ふっふっふっ…！	照れるぜちくしょうめ					131	1015300	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	366		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10154	4	1043	14		10154	45		3	103				1		103		103	34	0	1003	135				1	1		ほー　ええやんこれ	オス！！					131	1015400	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	366		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10155	5	1043	14		10155	45		3	103				1		103		103	35	0	1003	131				1	1		こんな感じかな？	どういたしましてー					131	1015500	"夏の海にもってこいな水着。
水辺のキャンプや無人島にもぴったり。"	366		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10156	1	1044	15		10156	46		3	103				1		113		103	31	0	1003	134				1	1		必殺火熾し人だねぇ	若く見られてうれしかったんじゃよ					131	1015600	"リンと四尾連湖へ行った時の服。
出たな怪人ブランケット！"	367		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10157	2	1044	15		10157	46		3	103				1		113		103	32	0	1003	135				1	1		うますぎる…	一粒で二度おいしい					131	1015700	"なでしこと四尾連湖へ行った時の服。
なでしこに借りたブランケット姿。"	368		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10158	3	1045	15		10158	47		3	103				1		113		103	33	0	1003	131				1	1		サスガフジサンPOWERデェース	ドイタシマシテー					131	1015800	"あおい、恵那と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	369		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10159	4	1045	15		10159	47		3	103				1		113		103	34	0	1003	132				1	1		ほんまにー？	やる気満々やなぁ					131	1015900	"千明、恵那と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	370		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10160	5	1045	15		10160	47		3	103				1		113		103	35	0	1003	133				1	1		着込んで来てよかったね	空気が澄んでて気持ちいいよ					131	1016000	"あおい、千明と山中湖へ行った時の服。
湖畔で羽織っていたブランケット姿。"	371		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10161	1	1046	16		10161	48		3	103				1		113		103	31	0	1003	134				1	1		オーキードーキー！	いーなー！　おいしそう！					131	1016100	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	372		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10162	2	1046	16		10162	48		3	103				1		113		103	32	0	1003	135				1	1		楽しみにしとくよ	（ありがとう　牛…！）					131	1016200	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	372		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10163	3	1046	16		10163	48		3	103				1		113		103	33	0	1003	131				1	1		丁度ええもんありまっせ	いいってことよ					131	1016300	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	372		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10164	4	1046	16		10164	48		3	103				1		113		103	34	0	1003	132				1	1		できたで　晩ごはん！	楽しそうや～					131	1016400	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	372		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10165	5	1046	16		10165	48		3	103				1		113		103	35	0	1003	133				1	1		できた	寝るには　ちょっと早いよね					131	1016500	"みんなでクリキャンへ行った時の服。
秘密結社は勢力を拡大している。"	372		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10166	1	2001	17		10166	49		3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1016600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10167	2	2001	17		10167	49		3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1016700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10168	3	2001	17		10168	49		3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1016800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10169	4	2001	17		10169	49		3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1016900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10170	5	2001	17		10170	49		3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1017000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10171	1	2002	18		10171	50		3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1017100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10172	2	2002	18		10172	50		3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1017200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10173	3	2002	18		10173	50		3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1017300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10174	4	2002	18		10174	50		3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1017400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10175	5	2002	18		10175	50		3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1017500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10176	1	2003	24		10176	51		3	103				1	701	143		103	31	0	1003	135				1	1		（未設定）	（未設定）					131	1017600	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	373		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
10177	2	2003	24		10177	51		3	103				1	701	143		103	32	0	1003	133				1	1		（未設定）	（未設定）					131	1017700	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	373		1		2023-06-26 11:00:00			2100-01-01 00:00:00		
10178	3	2003	24		10178	51		3	103				1	701	143		103	33	0	1003	134				1	1		（未設定）	（未設定）					131	1017800	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	373		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
10179	4	2003	24		10179	51		3	103				1	701	143		103	34	0	1003	131				1	1		（未設定）	（未設定）					131	1017900	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	373		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
10180	5	2003	24		10180	51		3	103				1	701	143		103	35	0	1003	131				1	1		（未設定）	（未設定）					131	1018000	"小田原キャンプへ行った時の服。
旅キャンのはじまり。"	373		1		2023-06-26 11:00:00			2100-01-01 00:00:00		
10181	1	1047	2		10181	52		3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1018100	"ゆるキャン△２巻の表紙と
扉絵で着ていた服。"	374		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10182	2	1048	2		10182	53		3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1018200	ゆるキャン△１巻の扉絵で着ていた服。	375		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
10183	3	1000	20		10183	54		3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1018300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10184	4	1000	20		10184	54		3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1018400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10185	5	1000	20		10185	54		3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1018500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10186	1	2004	33		10186	55		3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1018600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10187	2	2004	33		10187	55		3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1018700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10188	3	2004	33		10188	55		3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1018800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10189	4	2004	33		10189	55		3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1018900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10190	5	2004	33		10190	55		3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1019000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10191	1	2005	34		10191	56		3	103				1		143		103	31	0	1003	134				1	1		（未設定）	（未設定）					131	1019100	"海キャンに行った時の水着。
夏の思い出。"	376		1		2023-06-30 11:00:00			2100-01-01 00:00:00		
10192	2	2005	34		10192	56		3	103				1		143		103	32	0	1003	131				1	1		（未設定）	（未設定）					131	1019200	"海キャンに行った時の水着。
夏の思い出。"	376		1		2023-07-12 11:00:00			2100-01-01 00:00:00		
10193	3	2005	34		10193	56		3	103				1		143		103	33	0	1003	132				1	1		（未設定）	（未設定）					131	1019300	"海キャンに行った時の水着。
夏の思い出。"	376		1		2023-06-30 11:00:00			2100-01-01 00:00:00		
10194	4	2005	34		10194	56		3	103				1		143		103	34	0	1003	135				1	1		（未設定）	（未設定）					131	1019400	"海キャンに行った時の水着。
夏の思い出。"	376		1		2023-07-20 11:00:00			2100-01-01 00:00:00		
10195	5	2005	34		10195	56		3	103				1		143		103	35	0	1003	134				1	1		（未設定）	（未設定）					131	1019500	"海キャンに行った時の水着。
夏の思い出。"	376		1		2023-07-20 11:00:00			2100-01-01 00:00:00		
10196	1	2006	23		10196	57		3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1019600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10197	2	2006	23		10197	57		3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1019700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10198	3	2006	23		10198	57		3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1019800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10199	4	2006	23		10199	57		3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1019900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
10200	5	2006	23		10200	57		3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1020000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
19001	1	1000	1			2	1	3	103				1		103		103	31	0	1003	131				1	1		（未設定）	（未設定）					131	1	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
19002	2	1000	1			2	1	3	103				1		103		103	32	0	1003	132				1	1		（未設定）	（未設定）					131	1	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
19003	3	1000	1			2	1	3	103				1		103		103	33	0	1003	133				1	1		（未設定）	（未設定）					131	1	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
19004	4	1000	1			2	1	3	103				1		103		103	34	0	1003	134				1	1		（未設定）	（未設定）					131	1	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
19005	5	1000	1			2	1	3	103				1		103		103	35	0	1003	135				1	1		（未設定）	（未設定）					131	1	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20001		1000				58	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2000100	"松ぼっくりって
優秀な着火剤なんだねー"	377		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20002		1000				59	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2000200	"残り14回、どうやって払おうと
思ってたんだ？"	378		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20003		1000				60	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2000300	"うわぁ、痛そうなたんこぶやなぁ
大丈夫やった？"	379		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20004		1000				61	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2000400	…肉、食うかい？	380		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20005		1000				62	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2000500	"３万９千円、４万５千円…
いいキャンプ道具はお高いねー"	381		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20006		1000				63	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2000600	"リンちゃん
クマヘアー似合ってるよ！！"	382		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20007		1000				64	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2000700	"あれだけ餃子食べたのに
ご飯まで入れようとしてたのか…"	383		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20008		1000				65	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2000800	"富士山に片思いの「ふじこ」だな
いや、ふじしこ…？"	384		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20009		1000				66	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2000900	"意外に気に入ったんやな
ふじこ"	385		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20010		1000				67	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2001000	"いつかやってみたいよな
月面着陸ごっこ"	386		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20011		1000				68	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2001100	"冬キャンのために
色々事前準備しないとね！！"	387		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20012		1000				69	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2001200	お届け物なのに中身丸見えだな	388		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20013		1000				70	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2001300	私の荷物も背負ってほしいなー	389		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20014		1000				71	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2001400	お土産って、何買うか迷うよね	390		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20015		1000				72	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2001500	冬のバイクは冷えそうやなぁ	391		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20016		1000				73	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2001600	"あ、メタル賽銭箱だ
何お願いしよっかな？"	392		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20017		1000				74	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2001700	"カルビ、ハラミ、ロース…
夢は膨らむよね"	393		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20018		1000				75	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2001800	"謎の激ウマバーベキュー…
食べてみたいもんだぜ"	394		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20019		1000				76	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2001900	"千明となでしこが小芝居してる時か
各務原隊員だっけ？"	395		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20020		1000				77	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2002000	"リンちゃんはりきっとるー
確かに焼肉は気合入るもんな"	396		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20021		1000				78	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2002100	"先生…ノンアルでもさすがに
学校ではマズイっすよ"	397		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20022		1000				79	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2002200	塩ダレ豚串、おいしいよね～	398		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20023		1000				80	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2002300	"シーズニング中やね。サビ止めを
落として、オリーブオイルを塗るんや"	399		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20024		1000				81	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2002400	あの匂い…思い出すのも辛いぜ	400		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20025		1000				82	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2002500	"キャンプの約束してたときだな
体調には気をつけろよ、なでしこ"	401		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20026		1000				83	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2002600	"いいなー
今度キャンプで作ってもらおうっと"	402		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20027		1000				84	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2002700	"犬みくじ可愛いねー！
私も引いてみたいな"	403		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20028		1000				85	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2002800	"梨っ子あきちゃんのほうとう
おいしかったなぁ"	404		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20029		1000				86	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2002900	"変な夢だったな
犬にサラダ食べられるし…"	405		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
