id	sort_id	product_id	tab_id	type	dia_sale	pay	pay_item_id	mileage_grade	group_id	group_seq	name_text_id	description_text_id	detail_img_id	detail_text_id	img_id	reward_id	price	stock	restock_type	restock_interval	restock_date	is_limit	purchased_shop_id	start_date	open_date	close_date
101346	1		33	18		5	1002				190	20072	27010070	20072	27010070	1600101346	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101347	1		33	18		5	1002				190	20072	27010070	20072	27010070	1600101346	5	25			2100-12-31 00:00:00		101346	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101348	1		33	18		5	1002				190	20072	27010070	20072	27010070	1600101346	8	25			2100-12-31 00:00:00		101347	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101349	1		33	18		5	1002				190	20072	27010070	20072	27010070	1600101346	10	25			2100-12-31 00:00:00		101348	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101350	1		33	18		5	1002				190	20072	27010070	20072	27010070	1600101346	13		4		2100-12-31 00:00:00		101349	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101351	1		33	18		5	1002				191	20072	27010071	20072	27010071	1600101351	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101352	1		33	18		5	1002				191	20072	27010071	20072	27010071	1600101351	5	25			2100-12-31 00:00:00		101351	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101353	1		33	18		5	1002				191	20072	27010071	20072	27010071	1600101351	8	25			2100-12-31 00:00:00		101352	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101354	1		33	18		5	1002				191	20072	27010071	20072	27010071	1600101351	10	25			2100-12-31 00:00:00		101353	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101355	1		33	18		5	1002				191	20072	27010071	20072	27010071	1600101351	13		4		2100-12-31 00:00:00		101354	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101356	1		33	18		5	1002				192	20072	27010072	20072	27010072	1600101356	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101357	1		33	18		5	1002				192	20072	27010072	20072	27010072	1600101356	5	25			2100-12-31 00:00:00		101356	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101358	1		33	18		5	1002				192	20072	27010072	20072	27010072	1600101356	8	25			2100-12-31 00:00:00		101357	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101359	1		33	18		5	1002				192	20072	27010072	20072	27010072	1600101356	10	25			2100-12-31 00:00:00		101358	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101360	1		33	18		5	1002				192	20072	27010072	20072	27010072	1600101356	13		4		2100-12-31 00:00:00		101359	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101361	1		33	18		5	1002				193	20072	27010073	20072	27010073	1600101361	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101362	1		33	18		5	1002				193	20072	27010073	20072	27010073	1600101361	5	25			2100-12-31 00:00:00		101361	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101363	1		33	18		5	1002				193	20072	27010073	20072	27010073	1600101361	8	25			2100-12-31 00:00:00		101362	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101364	1		33	18		5	1002				193	20072	27010073	20072	27010073	1600101361	10	25			2100-12-31 00:00:00		101363	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101365	1		33	18		5	1002				193	20072	27010073	20072	27010073	1600101361	13		4		2100-12-31 00:00:00		101364	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101366	1		33	18		5	1002				194	20072	27010074	20072	27010074	1600101366	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101367	1		33	18		5	1002				194	20072	27010074	20072	27010074	1600101366	5	25			2100-12-31 00:00:00		101366	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101368	1		33	18		5	1002				194	20072	27010074	20072	27010074	1600101366	8	25			2100-12-31 00:00:00		101367	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101369	1		33	18		5	1002				194	20072	27010074	20072	27010074	1600101366	10	25			2100-12-31 00:00:00		101368	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101370	1		33	18		5	1002				194	20072	27010074	20072	27010074	1600101366	13		4		2100-12-31 00:00:00		101369	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101371	1		33	18		5	1002				195	20072	27010075	20072	27010075	1600101371	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101372	1		33	18		5	1002				195	20072	27010075	20072	27010075	1600101371	5	25			2100-12-31 00:00:00		101371	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101373	1		33	18		5	1002				195	20072	27010075	20072	27010075	1600101371	8	25			2100-12-31 00:00:00		101372	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101374	1		33	18		5	1002				195	20072	27010075	20072	27010075	1600101371	10	25			2100-12-31 00:00:00		101373	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101375	1		33	18		5	1002				195	20072	27010075	20072	27010075	1600101371	13		4		2100-12-31 00:00:00		101374	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101376	1		33	18		5	1002				196	20072	27010076	20072	27010076	1600101376	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101377	1		33	18		5	1002				196	20072	27010076	20072	27010076	1600101376	5	25			2100-12-31 00:00:00		101376	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101378	1		33	18		5	1002				196	20072	27010076	20072	27010076	1600101376	8	25			2100-12-31 00:00:00		101377	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101379	1		33	18		5	1002				196	20072	27010076	20072	27010076	1600101376	10	25			2100-12-31 00:00:00		101378	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101380	1		33	18		5	1002				196	20072	27010076	20072	27010076	1600101376	13		4		2100-12-31 00:00:00		101379	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101381	1		33	18		5	1002				197	20072	27010077	20072	27010077	1600101381	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101382	1		33	18		5	1002				197	20072	27010077	20072	27010077	1600101381	5	25			2100-12-31 00:00:00		101381	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101383	1		33	18		5	1002				197	20072	27010077	20072	27010077	1600101381	8	25			2100-12-31 00:00:00		101382	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101384	1		33	18		5	1002				197	20072	27010077	20072	27010077	1600101381	10	25			2100-12-31 00:00:00		101383	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101385	1		33	18		5	1002				197	20072	27010077	20072	27010077	1600101381	13		4		2100-12-31 00:00:00		101384	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101386	1		33	18		5	1002				198	20072	27010078	20072	27010078	1600101386	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101387	1		33	18		5	1002				198	20072	27010078	20072	27010078	1600101386	5	25			2100-12-31 00:00:00		101386	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101388	1		33	18		5	1002				198	20072	27010078	20072	27010078	1600101386	8	25			2100-12-31 00:00:00		101387	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101389	1		33	18		5	1002				198	20072	27010078	20072	27010078	1600101386	10	25			2100-12-31 00:00:00		101388	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101390	1		33	18		5	1002				198	20072	27010078	20072	27010078	1600101386	13		4		2100-12-31 00:00:00		101389	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101391	1		33	18		5	1002				199	20072	27010079	20072	27010079	1600101391	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101392	1		33	18		5	1002				199	20072	27010079	20072	27010079	1600101391	5	25			2100-12-31 00:00:00		101391	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101393	1		33	18		5	1002				199	20072	27010079	20072	27010079	1600101391	8	25			2100-12-31 00:00:00		101392	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101394	1		33	18		5	1002				199	20072	27010079	20072	27010079	1600101391	10	25			2100-12-31 00:00:00		101393	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101395	1		33	18		5	1002				199	20072	27010079	20072	27010079	1600101391	13		4		2100-12-31 00:00:00		101394	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101396	1		33	18		5	1002				200	20072	27010080	20072	27010080	1600101396	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101397	1		33	18		5	1002				200	20072	27010080	20072	27010080	1600101396	5	25			2100-12-31 00:00:00		101396	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101398	1		33	18		5	1002				200	20072	27010080	20072	27010080	1600101396	8	25			2100-12-31 00:00:00		101397	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101399	1		33	18		5	1002				200	20072	27010080	20072	27010080	1600101396	10	25			2100-12-31 00:00:00		101398	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101400	1		33	18		5	1002				200	20072	27010080	20072	27010080	1600101396	13		4		2100-12-31 00:00:00		101399	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101401	1		33	18		5	1002				201	20072	27010081	20072	27010081	1600101401	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101402	1		33	18		5	1002				201	20072	27010081	20072	27010081	1600101401	5	25			2100-12-31 00:00:00		101401	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101403	1		33	18		5	1002				201	20072	27010081	20072	27010081	1600101401	8	25			2100-12-31 00:00:00		101402	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101404	1		33	18		5	1002				201	20072	27010081	20072	27010081	1600101401	10	25			2100-12-31 00:00:00		101403	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101405	1		33	18		5	1002				201	20072	27010081	20072	27010081	1600101401	13		4		2100-12-31 00:00:00		101404	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101406	1		33	18		5	1002				202	20072	27010082	20072	27010082	1600101406	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101407	1		33	18		5	1002				202	20072	27010082	20072	27010082	1600101406	5	25			2100-12-31 00:00:00		101406	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101408	1		33	18		5	1002				202	20072	27010082	20072	27010082	1600101406	8	25			2100-12-31 00:00:00		101407	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101409	1		33	18		5	1002				202	20072	27010082	20072	27010082	1600101406	10	25			2100-12-31 00:00:00		101408	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101410	1		33	18		5	1002				202	20072	27010082	20072	27010082	1600101406	13		4		2100-12-31 00:00:00		101409	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101411	1		33	18		5	1002				203	20072	27010083	20072	27010083	1600101411	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101412	1		33	18		5	1002				203	20072	27010083	20072	27010083	1600101411	5	25			2100-12-31 00:00:00		101411	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101413	1		33	18		5	1002				203	20072	27010083	20072	27010083	1600101411	8	25			2100-12-31 00:00:00		101412	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101414	1		33	18		5	1002				203	20072	27010083	20072	27010083	1600101411	10	25			2100-12-31 00:00:00		101413	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101415	1		33	18		5	1002				203	20072	27010083	20072	27010083	1600101411	13		4		2100-12-31 00:00:00		101414	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101416	1		33	18		5	1002				204	20072	27010084	20072	27010084	1600101416	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101417	1		33	18		5	1002				204	20072	27010084	20072	27010084	1600101416	5	25			2100-12-31 00:00:00		101416	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101418	1		33	18		5	1002				204	20072	27010084	20072	27010084	1600101416	8	25			2100-12-31 00:00:00		101417	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101419	1		33	18		5	1002				204	20072	27010084	20072	27010084	1600101416	10	25			2100-12-31 00:00:00		101418	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101420	1		33	18		5	1002				204	20072	27010084	20072	27010084	1600101416	13		4		2100-12-31 00:00:00		101419	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101421	1		33	18		5	1002				205	20072	27010085	20072	27010085	1600101421	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101422	1		33	18		5	1002				205	20072	27010085	20072	27010085	1600101421	5	25			2100-12-31 00:00:00		101421	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101423	1		33	18		5	1002				205	20072	27010085	20072	27010085	1600101421	8	25			2100-12-31 00:00:00		101422	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101424	1		33	18		5	1002				205	20072	27010085	20072	27010085	1600101421	10	25			2100-12-31 00:00:00		101423	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101425	1		33	18		5	1002				205	20072	27010085	20072	27010085	1600101421	13		4		2100-12-31 00:00:00		101424	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101426	1		33	18		5	1002				206	20072	27010086	20072	27010086	1600101426	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101427	1		33	18		5	1002				206	20072	27010086	20072	27010086	1600101426	5	25			2100-12-31 00:00:00		101426	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101428	1		33	18		5	1002				206	20072	27010086	20072	27010086	1600101426	8	25			2100-12-31 00:00:00		101427	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101429	1		33	18		5	1002				206	20072	27010086	20072	27010086	1600101426	10	25			2100-12-31 00:00:00		101428	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101430	1		33	18		5	1002				206	20072	27010086	20072	27010086	1600101426	13		4		2100-12-31 00:00:00		101429	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101431	1		33	18		5	1002				207	20072	27010087	20072	27010087	1600101431	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101432	1		33	18		5	1002				207	20072	27010087	20072	27010087	1600101431	5	25			2100-12-31 00:00:00		101431	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101433	1		33	18		5	1002				207	20072	27010087	20072	27010087	1600101431	8	25			2100-12-31 00:00:00		101432	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101434	1		33	18		5	1002				207	20072	27010087	20072	27010087	1600101431	10	25			2100-12-31 00:00:00		101433	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101435	1		33	18		5	1002				207	20072	27010087	20072	27010087	1600101431	13		4		2100-12-31 00:00:00		101434	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101436	1		33	18		5	1002				208	20072	27010088	20072	27010088	1600101436	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101437	1		33	18		5	1002				208	20072	27010088	20072	27010088	1600101436	5	25			2100-12-31 00:00:00		101436	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101438	1		33	18		5	1002				208	20072	27010088	20072	27010088	1600101436	8	25			2100-12-31 00:00:00		101437	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101439	1		33	18		5	1002				208	20072	27010088	20072	27010088	1600101436	10	25			2100-12-31 00:00:00		101438	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101440	1		33	18		5	1002				208	20072	27010088	20072	27010088	1600101436	13		4		2100-12-31 00:00:00		101439	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101441	1		33	18		5	1002				209	20072	27010089	20072	27010089	1600101441	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101442	1		33	18		5	1002				209	20072	27010089	20072	27010089	1600101441	5	25			2100-12-31 00:00:00		101441	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101443	1		33	18		5	1002				209	20072	27010089	20072	27010089	1600101441	8	25			2100-12-31 00:00:00		101442	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101444	1		33	18		5	1002				209	20072	27010089	20072	27010089	1600101441	10	25			2100-12-31 00:00:00		101443	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101445	1		33	18		5	1002				209	20072	27010089	20072	27010089	1600101441	13		4		2100-12-31 00:00:00		101444	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101446	1		33	18		5	1002				210	20072	27010090	20072	27010090	1600101446	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101447	1		33	18		5	1002				210	20072	27010090	20072	27010090	1600101446	5	25			2100-12-31 00:00:00		101446	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101448	1		33	18		5	1002				210	20072	27010090	20072	27010090	1600101446	8	25			2100-12-31 00:00:00		101447	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101449	1		33	18		5	1002				210	20072	27010090	20072	27010090	1600101446	10	25			2100-12-31 00:00:00		101448	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101450	1		33	18		5	1002				210	20072	27010090	20072	27010090	1600101446	13		4		2100-12-31 00:00:00		101449	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101451	1		33	18		5	1002				211	20072	27010091	20072	27010091	1600101451	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101452	1		33	18		5	1002				211	20072	27010091	20072	27010091	1600101451	5	25			2100-12-31 00:00:00		101451	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101453	1		33	18		5	1002				211	20072	27010091	20072	27010091	1600101451	8	25			2100-12-31 00:00:00		101452	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101454	1		33	18		5	1002				211	20072	27010091	20072	27010091	1600101451	10	25			2100-12-31 00:00:00		101453	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101455	1		33	18		5	1002				211	20072	27010091	20072	27010091	1600101451	13		4		2100-12-31 00:00:00		101454	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101456	1		33	18		5	1002				212	20072	27010092	20072	27010092	1600101456	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101457	1		33	18		5	1002				212	20072	27010092	20072	27010092	1600101456	5	25			2100-12-31 00:00:00		101456	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101458	1		33	18		5	1002				212	20072	27010092	20072	27010092	1600101456	8	25			2100-12-31 00:00:00		101457	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101459	1		33	18		5	1002				212	20072	27010092	20072	27010092	1600101456	10	25			2100-12-31 00:00:00		101458	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101460	1		33	18		5	1002				212	20072	27010092	20072	27010092	1600101456	13		4		2100-12-31 00:00:00		101459	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101461	1		33	18		5	1002				213	20072	27010093	20072	27010093	1600101461	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101462	1		33	18		5	1002				213	20072	27010093	20072	27010093	1600101461	5	25			2100-12-31 00:00:00		101461	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101463	1		33	18		5	1002				213	20072	27010093	20072	27010093	1600101461	8	25			2100-12-31 00:00:00		101462	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101464	1		33	18		5	1002				213	20072	27010093	20072	27010093	1600101461	10	25			2100-12-31 00:00:00		101463	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101465	1		33	18		5	1002				213	20072	27010093	20072	27010093	1600101461	13		4		2100-12-31 00:00:00		101464	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101466	1		33	18		5	1002				214	20072	27010094	20072	27010094	1600101466	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101467	1		33	18		5	1002				214	20072	27010094	20072	27010094	1600101466	5	25			2100-12-31 00:00:00		101466	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101468	1		33	18		5	1002				214	20072	27010094	20072	27010094	1600101466	8	25			2100-12-31 00:00:00		101467	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101469	1		33	18		5	1002				214	20072	27010094	20072	27010094	1600101466	10	25			2100-12-31 00:00:00		101468	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101470	1		33	18		5	1002				214	20072	27010094	20072	27010094	1600101466	13		4		2100-12-31 00:00:00		101469	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101471	1		33	18		5	1002				215	20072	27010095	20072	27010095	1600101471	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101472	1		33	18		5	1002				215	20072	27010095	20072	27010095	1600101471	5	25			2100-12-31 00:00:00		101471	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101473	1		33	18		5	1002				215	20072	27010095	20072	27010095	1600101471	8	25			2100-12-31 00:00:00		101472	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101474	1		33	18		5	1002				215	20072	27010095	20072	27010095	1600101471	10	25			2100-12-31 00:00:00		101473	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101475	1		33	18		5	1002				215	20072	27010095	20072	27010095	1600101471	13		4		2100-12-31 00:00:00		101474	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101476	1		33	18		5	1002				216	20072	27010096	20072	27010096	1600101476	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101477	1		33	18		5	1002				216	20072	27010096	20072	27010096	1600101476	5	25			2100-12-31 00:00:00		101476	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101478	1		33	18		5	1002				216	20072	27010096	20072	27010096	1600101476	8	25			2100-12-31 00:00:00		101477	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101479	1		33	18		5	1002				216	20072	27010096	20072	27010096	1600101476	10	25			2100-12-31 00:00:00		101478	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101480	1		33	18		5	1002				216	20072	27010096	20072	27010096	1600101476	13		4		2100-12-31 00:00:00		101479	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101481	1		33	18		5	1002				217	20072	27010097	20072	27010097	1600101481	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101482	1		33	18		5	1002				217	20072	27010097	20072	27010097	1600101481	5	25			2100-12-31 00:00:00		101481	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101483	1		33	18		5	1002				217	20072	27010097	20072	27010097	1600101481	8	25			2100-12-31 00:00:00		101482	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101484	1		33	18		5	1002				217	20072	27010097	20072	27010097	1600101481	10	25			2100-12-31 00:00:00		101483	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101485	1		33	18		5	1002				217	20072	27010097	20072	27010097	1600101481	13		4		2100-12-31 00:00:00		101484	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101486	1		33	18		5	1002				218	20072	27010098	20072	27010098	1600101486	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101487	1		33	18		5	1002				218	20072	27010098	20072	27010098	1600101486	5	25			2100-12-31 00:00:00		101486	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101488	1		33	18		5	1002				218	20072	27010098	20072	27010098	1600101486	8	25			2100-12-31 00:00:00		101487	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101489	1		33	18		5	1002				218	20072	27010098	20072	27010098	1600101486	10	25			2100-12-31 00:00:00		101488	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101490	1		33	18		5	1002				218	20072	27010098	20072	27010098	1600101486	13		4		2100-12-31 00:00:00		101489	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101491	1		33	18		5	1002				219	20072	27010099	20072	27010099	1600101491	3	25			2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101492	1		33	18		5	1002				219	20072	27010099	20072	27010099	1600101491	5	25			2100-12-31 00:00:00		101491	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
101493	1		33	18		5	1002				219	20072	27010099	20072	27010099	1600101491	8	25			2100-12-31 00:00:00		101492	2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
