id	lineup_id	group_id	card_id	weight	bonus_weight	level	skill_level	priority	bonus_item_num	duplicate_reward_num	open_date	bonus_start_date	bonus_end_date
10002022	10002	1	20026	1000	1000	1	1	978		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002023	10002	1	20027	1000	1000	1	1	977		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002024	10002	1	20028	1000	1000	1	1	976		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002025	10002	1	20029	1000	1000	1	1	975		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002026	10002	1	20030	1000	1000	1	1	974		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002027	10002	1	20031	1000	1000	1	1	973		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002028	10002	1	20032	1000	1000	1	1	972		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002029	10002	1	20033	1000	1000	1	1	971		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002030	10002	1	20034	1000	1000	1	1	970		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002031	10002	1	20035	1000	1000	1	1	969		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002032	10002	1	20036	1000	1000	1	1	968		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002033	10002	1	20037	1000	1000	1	1	967		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002034	10002	1	20038	1000	1000	1	1	966		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002035	10002	1	20039	1000	1000	1	1	965		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002036	10002	1	20040	1000	1000	1	1	964		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002037	10002	1	20041	1000	1000	1	1	963		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002038	10002	1	20042	1000	1000	1	1	962		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002039	10002	1	20043	1000	1000	1	1	961		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002040	10002	1	20044	1000	1000	1	1	960		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002041	10002	1	20045	1000	1000	1	1	959		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002042	10002	1	20046	1000	1000	1	1	958		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002043	10002	1	20047	1000	1000	1	1	957		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002044	10002	1	20048	1000	1000	1	1	956		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002045	10002	1	20049	1000	1000	1	1	955		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002046	10002	1	20050	1000	1000	1	1	954		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002047	10002	1	20053	1000	1000	1	1	953		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002048	10002	1	20054	1000	1000	1	1	952		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002049	10002	1	20055	1000	1000	1	1	951		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002050	10002	1	20056	1000	1000	1	1	950		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002051	10002	1	20057	1000	1000	1	1	949		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002052	10002	1	20058	1000	1000	1	1	948		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002053	10002	1	20059	1000	1000	1	1	947		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002054	10002	1	20060	1000	1000	1	1	946		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002055	10002	2	20061	1000	1000	1	1	1945		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002056	10002	2	20062	1000	1000	1	1	1944		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002057	10002	2	20063	1000	1000	1	1	1943		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002058	10002	2	20064	1000	1000	1	1	1942		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002059	10002	2	20065	1000	1000	1	1	1941		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002060	10002	2	20066	1000	1000	1	1	1940		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002061	10002	2	20067	1000	1000	1	1	1939		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002062	10002	2	20068	1000	1000	1	1	1938		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002063	10002	2	20069	1000	1000	1	1	1937		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002064	10002	2	20070	1000	1000	1	1	1936		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002065	10002	2	20071	1000	1000	1	1	1935		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002066	10002	2	20072	1000	1000	1	1	1934		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002067	10002	2	20073	1000	1000	1	1	1933		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002068	10002	2	20074	1000	1000	1	1	1932		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002069	10002	2	20075	1000	1000	1	1	1931		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002070	10002	2	20076	1000	1000	1	1	1930		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002071	10002	2	20077	1000	1000	1	1	1929		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002072	10002	2	20078	1000	1000	1	1	1928		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002073	10002	2	20079	1000	1000	1	1	1927		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002074	10002	2	20080	1000	1000	1	1	1926		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002075	10002	2	20081	1000	1000	1	1	1925		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002076	10002	2	20082	1000	1000	1	1	1924		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002077	10002	2	20083	1000	1000	1	1	1923		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002078	10002	2	20084	1000	1000	1	1	1922		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002079	10002	2	20085	1000	1000	1	1	1921		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002080	10002	2	20086	1000	1000	1	1	1920		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002081	10002	2	20087	1000	1000	1	1	1919		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002082	10002	2	20088	1000	1000	1	1	1918		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002083	10002	2	20089	1000	1000	1	1	1917		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002084	10002	2	20090	1000	1000	1	1	1916		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002085	10002	2	20091	1000	1000	1	1	1915		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002086	10002	2	20092	1000	1000	1	1	1914		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002087	10002	2	20093	1000	1000	1	1	1913		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002088	10002	2	20094	1000	1000	1	1	1912		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002089	10002	2	20095	1000	1000	1	1	1911		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002090	10002	2	20096	1000	1000	1	1	1910		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002091	10002	2	20097	1000	1000	1	1	1909		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002092	10002	2	20098	1000	1000	1	1	1908		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002093	10002	2	20099	1000	1000	1	1	1907		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002094	10002	2	20100	1000	1000	1	1	1906		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002095	10002	2	20101	1000	1000	1	1	1905		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002096	10002	2	20102	1000	1000	1	1	1904		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002097	10002	2	20103	1000	1000	1	1	1903		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002098	10002	2	20104	1000	1000	1	1	1902		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002099	10002	2	20105	1000	1000	1	1	1901		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002100	10002	3	20107	1000	1000	1	1	2900		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002101	10002	3	20108	1000	1000	1	1	2899		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002102	10002	3	20109	1000	1000	1	1	2898		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002103	10002	3	20110	1000	1000	1	1	2897		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002104	10002	3	20111	1000	1000	1	1	2896		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002105	10002	3	20112	1000	1000	1	1	2895		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002106	10002	3	20113	1000	1000	1	1	2894		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002107	10002	3	20114	1000	1000	1	1	2893		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002108	10002	3	20115	1000	1000	1	1	2892		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002109	10002	3	20116	1000	1000	1	1	2891		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002110	10002	3	20117	1000	1000	1	1	2890		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002111	10002	3	20118	1000	1000	1	1	2889		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002112	10002	3	20119	1000	1000	1	1	2888		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002113	10002	4	20106	1000	1000	1	1	3894		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10002120	10002	4	20120	1000	1000	1	1	3880		50	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003001	10003	1	10026	1000	1000	1	1	999		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003002	10003	1	10027	1000	1000	1	1	998		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003003	10003	1	10028	1000	1000	1	1	997		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003004	10003	1	10029	1000	1000	1	1	996		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003005	10003	1	10030	1000	1000	1	1	995		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003006	10003	1	10031	1000	1000	1	1	994		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003007	10003	1	10032	1000	1000	1	1	993		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003008	10003	1	10033	1000	1000	1	1	992		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003009	10003	1	10034	1000	1000	1	1	991		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003010	10003	1	10035	1000	1000	1	1	990		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003011	10003	1	10036	1000	1000	1	1	989		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003012	10003	1	10037	1000	1000	1	1	988		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003013	10003	1	10038	1000	1000	1	1	987		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003014	10003	1	10039	1000	1000	1	1	986		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003015	10003	1	10040	1000	1000	1	1	985		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003016	10003	1	10041	1000	1000	1	1	984		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003017	10003	1	10042	1000	1000	1	1	983		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003018	10003	1	10043	1000	1000	1	1	982		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003019	10003	1	10044	1000	1000	1	1	981		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003020	10003	1	10045	1000	1000	1	1	980		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003021	10003	1	10046	1000	1000	1	1	979		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003022	10003	1	10047	1000	1000	1	1	978		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003023	10003	1	10048	1000	1000	1	1	977		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003024	10003	1	10049	1000	1000	1	1	976		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003025	10003	1	10050	1000	1000	1	1	975		2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003026	10003	2	10076	1000	1000	1	1	1974		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003027	10003	2	10077	1000	1000	1	1	1973		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003028	10003	2	10078	1000	1000	1	1	1972		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003029	10003	2	10079	1000	1000	1	1	1971		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003030	10003	2	10080	1000	1000	1	1	1970		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003031	10003	2	10081	1000	1000	1	1	1969		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003032	10003	2	10082	1000	1000	1	1	1968		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003033	10003	2	10083	1000	1000	1	1	1967		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003034	10003	2	10084	1000	1000	1	1	1966		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003035	10003	2	10085	1000	1000	1	1	1965		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003036	10003	2	10086	1000	1000	1	1	1964		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003037	10003	2	10087	1000	1000	1	1	1963		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003038	10003	2	10088	1000	1000	1	1	1962		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003039	10003	2	10089	1000	1000	1	1	1961		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003040	10003	2	10090	1000	1000	1	1	1960		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003041	10003	2	10091	1000	1000	1	1	1959		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003042	10003	2	10092	1000	1000	1	1	1958		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003043	10003	2	10093	1000	1000	1	1	1957		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003044	10003	2	10094	1000	1000	1	1	1956		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003045	10003	2	10095	1000	1000	1	1	1955		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003046	10003	2	10096	1000	1000	1	1	1954		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003047	10003	2	10097	1000	1000	1	1	1953		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003048	10003	2	10098	1000	1000	1	1	1952		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003049	10003	2	10099	1000	1000	1	1	1951		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003050	10003	2	10100	1000	1000	1	1	1950		4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003051	10003	3	10106	1000	1000	1	1	2949		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003052	10003	3	10107	1000	1000	1	1	2948		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003053	10003	3	10108	1000	1000	1	1	2947		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003054	10003	3	10109	1000	1000	1	1	2946		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003055	10003	3	10110	1000	1000	1	1	2945		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003056	10003	3	10111	1000	1000	1	1	2944		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003057	10003	3	10112	1000	1000	1	1	2943		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003058	10003	3	10113	1000	1000	1	1	2942		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003059	10003	3	10114	1000	1000	1	1	2941		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003060	10003	3	10115	1000	1000	1	1	2940		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003061	10003	3	10116	1000	1000	1	1	2939		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003062	10003	3	10117	1000	1000	1	1	2938		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003063	10003	3	10118	1000	1000	1	1	2937		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003064	10003	3	10119	1000	1000	1	1	2936		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003065	10003	3	10120	1000	1000	1	1	2935		25	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003066	10003	4	10151	1000	1000	1	1	3934		40	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003067	10003	4	10152	1000	1000	1	1	3933		40	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003068	10003	4	10153	1000	1000	1	1	3932		40	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003069	10003	4	10154	1000	1000	1	1	3931		40	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10003070	10003	4	10155	1000	1000	1	1	3930		40	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004001	10004	1	10001	1000	1000	1	1	999	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004002	10004	1	10002	1000	1000	1	1	998	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004003	10004	1	10003	1000	1000	1	1	997	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004004	10004	1	10004	1000	1000	1	1	996	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004005	10004	1	10005	1000	1000	1	1	995	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004006	10004	1	10006	1000	1000	1	1	994	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004007	10004	1	10007	1000	1000	1	1	993	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004008	10004	1	10008	1000	1000	1	1	992	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004009	10004	1	10009	1000	1000	1	1	991	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004010	10004	1	10010	1000	1000	1	1	990	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004011	10004	1	10011	1000	1000	1	1	989	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004012	10004	1	10012	1000	1000	1	1	988	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004013	10004	1	10013	1000	1000	1	1	987	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004014	10004	1	10014	1000	1000	1	1	986	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004015	10004	1	10015	1000	1000	1	1	985	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004016	10004	1	10016	1000	1000	1	1	984	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004017	10004	1	10017	1000	1000	1	1	983	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004018	10004	1	10018	1000	1000	1	1	982	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004019	10004	1	10019	1000	1000	1	1	981	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004020	10004	1	10020	1000	1000	1	1	980	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004021	10004	1	10021	1000	1000	1	1	979	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004022	10004	1	10022	1000	1000	1	1	978	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004023	10004	1	10023	1000	1000	1	1	977	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004024	10004	1	10024	1000	1000	1	1	976	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004025	10004	1	10025	1000	1000	1	1	975	1	2	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004026	10004	2	10051	1000	1000	1	1	1974	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004027	10004	2	10052	1000	1000	1	1	1973	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004028	10004	2	10053	1000	1000	1	1	1972	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004029	10004	2	10054	1000	1000	1	1	1971	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004030	10004	2	10055	1000	1000	1	1	1970	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004031	10004	2	10056	1000	1000	1	1	1969	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004032	10004	2	10057	1000	1000	1	1	1968	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004033	10004	2	10058	1000	1000	1	1	1967	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004034	10004	2	10059	1000	1000	1	1	1966	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004035	10004	2	10060	1000	1000	1	1	1965	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004036	10004	2	10061	1000	1000	1	1	1964	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004037	10004	2	10062	1000	1000	1	1	1963	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004038	10004	2	10063	1000	1000	1	1	1962	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004039	10004	2	10064	1000	1000	1	1	1961	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004040	10004	2	10065	1000	1000	1	1	1960	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004041	10004	2	10066	1000	1000	1	1	1959	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004042	10004	2	10067	1000	1000	1	1	1958	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004043	10004	2	10068	1000	1000	1	1	1957	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004044	10004	2	10069	1000	1000	1	1	1956	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004045	10004	2	10070	1000	1000	1	1	1955	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004046	10004	2	10071	1000	1000	1	1	1954	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
10004047	10004	2	10072	1000	1000	1	1	1953	3	4	2023-01-01 11:00:00	2023-01-01 11:00:00	2100-12-31 00:00:00
