id	secret_group_id	rarity	name_text_id	desc_text_id	term_event_id	type	probability	effect_target_type1	effect_target_param1	effect_calc_type1	effect_value1	effect_target_type2	effect_target_param2	effect_calc_type2	effect_value2	effect_target_type3	effect_target_param3	effect_calc_type3	effect_value3
301832	30183	2	430183	100300000	28010101	3	30	3			71024111								
301842	30184	2	430184	100300000	28010101	3	30	3			71024211								
301852	30185	2	430185	100300000	28010101	3	30	3			71024311								
301862	30186	2	430186	100300000	28010101	3	30	3			71024411								
301872	30187	2	430187	100300000	28010101	3	30	3			71024511								
301882	30188	2	430188	100300000	28010101	3	30	3			71024611								
301892	30189	2	430189	100300000	28010101	3	30	3			71024711								
301902	30190	2	430190	100300000	28010101	3	30	3			71024811								
301912	30191	2	430191	100300000	28010101	3	30	3			71024911								
301921	30192	1	430192	100300000	28010101	3	30	3			71025011								
301931	30193	1	430193	100300000	28010101	3	30	3			71025111								
301941	30194	1	430194	100300000	28010101	3	30	3			71025211								
301951	30195	1	430195	100300000	28010101	3	30	3			71025311								
301961	30196	1	430196	100300000	28010101	3	30	3			71025411								
301971	30197	1	430197	100300000	28010101	3	30	3			71025511								
301981	30198	1	430198	100300000	28010101	3	30	3			71025611								
301991	30199	1	430199	100300000	28010101	3	30	3			71025711								
302001	30200	1	430200	100300000	28010101	3	30	3			71025811								
302011	30201	1	430201	100300000	28010101	3	30	3			71025911								
302021	30202	1	430202	100300000	28010101	3	30	3			71026011								
302031	30203	1	430203	100300000	28010101	3	30	3			71026111								
302041	30204	1	430204	100300000	28010101	3	30	3			71026211								
302051	30205	1	430205	100300000	28010101	3	30	3			71026311								
302061	30206	1	430206	100300000	28010101	3	30	3			71026411								
302071	30207	1	430207	100300000	28010101	3	30	3			71026511								
302081	30208	1	430208	100300000	28010101	3	30	3			71026611								
302091	30209	1	430209	100300000	28010101	3	30	3			71026711								
302101	30210	1	430210	100300000	28010101	3	30	3			71026811								
302111	30211	1	430211	100300000	28010101	3	30	3			71026911								
302123	30212	3	430212	100300000	28010101	3	30	3			71027011								
302133	30213	3	430213	100300000	28010101	3	30	3			71027111								
302143	30214	3	430214	100300000	28010101	3	30	3			71027211								
302153	30215	3	430215	100300000	28010101	3	30	3			71027311								
302163	30216	3	430216	100300000	28010101	3	30	3			71027411								
302173	30217	3	430217	100300000	28010101	3	30	3			71027511								
302183	30218	3	430218	100300000	28010101	3	30	3			71027611								
302193	30219	3	430219	100300000	28010101	3	30	3			71027711								
302203	30220	3	430220	100300000	28010101	3	30	3			71027811								
302213	30221	3	430221	100300000	28010101	3	30	3			71027911								
302222	30222	2	430222	100300000	28010101	3	30	3			71028011								
302232	30223	2	430223	100300000	28010101	3	30	3			71028111								
302242	30224	2	430224	100300000	28010101	3	30	3			71028211								
302252	30225	2	430225	100300000	28010101	3	30	3			71028311								
302262	30226	2	430226	100300000	28010101	3	30	3			71028411								
302272	30227	2	430227	100300000	28010101	3	30	3			71028511								
302282	30228	2	430228	100300000	28010101	3	30	3			71028611								
302292	30229	2	430229	100300000	28010101	3	30	3			71028711								
302302	30230	2	430230	100300000	28010101	3	30	3			71028811								
302312	30231	2	430231	100300000	28010101	3	30	3			71028911								
302322	30232	2	430232	100300000	28010101	3	30	3			71029011								
302332	30233	2	430233	100300000	28010101	3	30	3			71029111								
302342	30234	2	430234	100300000	28010101	3	30	3			71029211								
302352	30235	2	430235	100300000	28010101	3	30	3			71029311								
302362	30236	2	430236	100300000	28010101	3	30	3			71029411								
302372	30237	2	430237	100300000	28010101	3	30	3			71029511								
302382	30238	2	430238	100300000	28010101	3	30	3			71029611								
302392	30239	2	430239	100300000	28010101	3	30	3			71029711								
302402	30240	2	430240	100300000	28010101	3	30	3			71029811								
302412	30241	2	430241	100300000	28010101	3	30	3			71029911								
302422	30242	2	430242	100300000	28010101	3	30	3			71030011								
302432	30243	2	430243	100300000	28010101	3	30	3			71030111								
302442	30244	2	430244	100300000	28010101	3	30	3			71030211								
302452	30245	2	430245	100300000	28010101	3	30	3			71030311								
302462	30246	2	430246	100300000	28010101	3	30	3			71030411								
302472	30247	2	430247	100300000	28010101	3	30	3			71030511								
302482	30248	2	430248	100300000	28010101	3	30	3			71030611								
302492	30249	2	430249	100300000	28010101	3	30	3			71030711								
302502	30250	2	430250	100300000	28010101	3	30	3			71030811								
302512	30251	2	430251	100300000	28010101	3	30	3			71030911								
302521	30252	1	430252	100300000	28010101	3	30	3			71031011								
302531	30253	1	430253	100300000	28010101	3	30	3			71031111								
302541	30254	1	430254	100300000	28010101	3	30	3			71031211								
302551	30255	1	430255	100300000	28010101	3	30	3			71031311								
302561	30256	1	430256	100300000	28010101	3	30	3			71031411								
302571	30257	1	430257	100300000	28010101	3	30	3			71031511								
302581	30258	1	430258	100300000	28010101	3	30	3			71031611								
302591	30259	1	430259	100300000	28010101	3	30	3			71031711								
302601	30260	1	430260	100300000	28010101	3	30	3			71031811								
302611	30261	1	430261	100300000	28010101	3	30	3			71031911								
302622	30262	2	430262	100300000	28010101	3	30	3			71032011								
302632	30263	2	430263	100300000	28010101	3	30	3			71032111								
302642	30264	2	430264	100300000	28010101	3	30	3			71032211								
302652	30265	2	430265	100300000	28010101	3	30	3			71032311								
302662	30266	2	430266	100300000	28010101	3	30	3			71032411								
302672	30267	2	430267	100300000	28010101	3	30	3			71032511								
302682	30268	2	430268	100300000	28010101	3	30	3			71032611								
302692	30269	2	430269	100300000	28010101	3	30	3			71032711								
302702	30270	2	430270	100300000	28010101	3	30	3			71032811								
302712	30271	2	430271	100300000	28010101	3	30	3			71032911								
302722	30272	2	430272	100300000	28010101	3	30	3			71033011								
302732	30273	2	430273	100300000	28010101	3	30	3			71033111								
302742	30274	2	430274	100300000	28010101	3	30	3			71033211								
302752	30275	2	430275	100300000	28010101	3	30	3			71033311								
302762	30276	2	430276	100300000	28010101	3	30	3			71033411								
302772	30277	2	430277	100300000	28010101	3	30	3			71033511								
302782	30278	2	430278	100300000	28010101	3	30	3			71033611								
302792	30279	2	430279	100300000	28010101	3	30	3			71033711								
302802	30280	2	430280	100300000	28010101	3	30	3			71033811								
302812	30281	2	430281	100300000	28010101	3	30	3			71033911								
302822	30282	2	430282	100300000	28010101	3	30	3			71034011								
302832	30283	2	430283	100300000	28010101	3	30	3			71034111								
302842	30284	2	430284	100300000	28010101	3	30	3			71034211								
302852	30285	2	430285	100300000	28010101	3	30	3			71034311								
302862	30286	2	430286	100300000	28010101	3	30	3			71034411								
302872	30287	2	430287	100300000	28010101	3	30	3			71034511								
302882	30288	2	430288	100300000	28010101	3	30	3			71034611								
302892	30289	2	430289	100300000	28010101	3	30	3			71034711								
302902	30290	2	430290	100300000	28010101	3	30	3			71034811								
302912	30291	2	430291	100300000	28010101	3	30	3			71034911								
302922	30292	2	430292	100300000	28010101	3	30	3			71035011								
302932	30293	2	430293	100300000	28010101	3	30	3			71035111								
302942	30294	2	430294	100300000	28010101	3	30	3			71035211								
302952	30295	2	430295	100300000	28010101	3	30	3			71035311								
302962	30296	2	430296	100300000	28010101	3	30	3			71035411								
302972	30297	2	430297	100300000	28010101	3	30	3			71035511								
302982	30298	2	430298	100300000	28010101	3	30	3			71035611								
302992	30299	2	430299	100300000	28010101	3	30	3			71035711								
303002	30300	2	430300	100300000	28010101	3	30	3			71035811								
303012	30301	2	430301	100300000	28010101	3	30	3			71035911								
303022	30302	2	430302	100300000	28010101	3	30	3			71036011								
303032	30303	2	430303	100300000	28010101	3	30	3			71036111								
303042	30304	2	430304	100300000	28010101	3	30	3			71036211								
303052	30305	2	430305	100300000	28010101	3	30	3			71036311								
303062	30306	2	430306	100300000	28010101	3	30	3			71036411								
303072	30307	2	430307	100300000	28010101	3	30	3			71036511								
303082	30308	2	430308	100300000	28010101	3	30	3			71036611								
303092	30309	2	430309	100300000	28010101	3	30	3			71036711								
303102	30310	2	430310	100300000	28010101	3	30	3			71036811								
303112	30311	2	430311	100300000	28010101	3	30	3			71036911								
303122	30312	2	430312	100300000	28010101	3	30	3			71037011								
303132	30313	2	430313	100300000	28010101	3	30	3			71037111								
303142	30314	2	430314	100300000	28010101	3	30	3			71037211								
303152	30315	2	430315	100300000	28010101	3	30	3			71037311								
303162	30316	2	430316	100300000	28010101	3	30	3			71037411								
303172	30317	2	430317	100300000	28010101	3	30	3			71037511								
303182	30318	2	430318	100300000	28010101	3	30	3			71037611								
303192	30319	2	430319	100300000	28010101	3	30	3			71037711								
303202	30320	2	430320	100300000	28010101	3	30	3			71037811								
303212	30321	2	430321	100300000	28010101	3	30	3			71037911								
303223	30322	3	430322	100300000	28010101	3	30	3			71038011								
303233	30323	3	430323	100300000	28010101	3	30	3			71038111								
303243	30324	3	430324	100300000	28010101	3	30	3			71038211								
303253	30325	3	430325	100300000	28010101	3	30	3			71038311								
303263	30326	3	430326	100300000	28010101	3	30	3			71038411								
303273	30327	3	430327	100300000	28010101	3	30	3			71038511								
303283	30328	3	430328	100300000	28010101	3	30	3			71038611								
303293	30329	3	430329	100300000	28010101	3	30	3			71038711								
303303	30330	3	430330	100300000	28010101	3	30	3			71038811								
303313	30331	3	430331	100300000	28010101	3	30	3			71038911								
303323	30332	3	430332	100300000	28010101	3	30	3			71039011								
303333	30333	3	430333	100300000	28010101	3	30	3			71039111								
303343	30334	3	430334	100300000	28010101	3	30	3			71039211								
303353	30335	3	430335	100300000	28010101	3	30	3			71039311								
303363	30336	3	430336	100300000	28010101	3	30	3			71039411								
303373	30337	3	430337	100300000	28010101	3	30	3			71039511								
303383	30338	3	430338	100300000	28010101	3	30	3			71039611								
303393	30339	3	430339	100300000	28010101	3	30	3			71039711								
303403	30340	3	430340	100300000	28010101	3	30	3			71039811								
303413	30341	3	430341	100300000	28010101	3	30	3			71039911								
303422	30342	2	430342	100300000	28010101	3	30	3			71040011								
303432	30343	2	430343	100300000	28010101	3	30	3			71040111								
303442	30344	2	430344	100300000	28010101	3	30	3			71040211								
303452	30345	2	430345	100300000	28010101	3	30	3			71040311								
303462	30346	2	430346	100300000	28010101	3	30	3			71040411								
303472	30347	2	430347	100300000	28010101	3	30	3			71040511								
303482	30348	2	430348	100300000	28010101	3	30	3			71040611								
303492	30349	2	430349	100300000	28010101	3	30	3			71040711								
303502	30350	2	430350	100300000	28010101	3	30	3			71040811								
303512	30351	2	430351	100300000	28010101	3	30	3			71040911								
303521	30352	1	430352	100300000	28010101	3	30	3			71041011								
303531	30353	1	430353	100300000	28010101	3	30	3			71041111								
303541	30354	1	430354	100300000	28010101	3	30	3			71041211								
303551	30355	1	430355	100300000	28010101	3	30	3			71041311								
303561	30356	1	430356	100300000	28010101	3	30	3			71041411								
303571	30357	1	430357	100300000	28010101	3	30	3			71041511								
303581	30358	1	430358	100300000	28010101	3	30	3			71041611								
303591	30359	1	430359	100300000	28010101	3	30	3			71041711								
303601	30360	1	430360	100300000	28010101	3	30	3			71041811								
303611	30361	1	430361	100300000	28010101	3	30	3			71041911								
303621	30362	1	430362	100300000	28010101	3	30	3			71042011								
303631	30363	1	430363	100300000	28010101	3	30	3			71042111								
303641	30364	1	430364	100300000	28010101	3	30	3			71042211								
303651	30365	1	430365	100300000	28010101	3	30	3			71042311								
303661	30366	1	430366	100300000	28010101	3	30	3			71042411								
303671	30367	1	430367	100300000	28010101	3	30	3			71042511								
303681	30368	1	430368	100300000	28010101	3	30	3			71042611								
303691	30369	1	430369	100300000	28010101	3	30	3			71042711								
303701	30370	1	430370	100300000	28010101	3	30	3			71042811								
303711	30371	1	430371	100300000	28010101	3	30	3			71042911								
303721	30372	1	430372	100300000	28010101	3	30	3			71043011								
303731	30373	1	430373	100300000	28010101	3	30	3			71043111								
303741	30374	1	430374	100300000	28010101	3	30	3			71043211								
303751	30375	1	430375	100300000	28010101	3	30	3			71043311								
303761	30376	1	430376	100300000	28010101	3	30	3			71043411								
303771	30377	1	430377	100300000	28010101	3	30	3			71043511								
303781	30378	1	430378	100300000	28010101	3	30	3			71043611								
303791	30379	1	430379	100300000	28010101	3	30	3			71043711								
303801	30380	1	430380	100300000	28010101	3	30	3			71043811								
303811	30381	1	430381	100300000	28010101	3	30	3			71043911								
303822	30382	2	430382	100300000	28010101	3	30	3			71044011								
303832	30383	2	430383	100300000	28010101	3	30	3			71044111								
303842	30384	2	430384	100300000	28010101	3	30	3			71044211								
303852	30385	2	430385	100300000	28010101	3	30	3			71044311								
303862	30386	2	430386	100300000	28010101	3	30	3			71044411								
303872	30387	2	430387	100300000	28010101	3	30	3			71044511								
303882	30388	2	430388	100300000	28010101	3	30	3			71044611								
303892	30389	2	430389	100300000	28010101	3	30	3			71044711								
303902	30390	2	430390	100300000	28010101	3	30	3			71044811								
303912	30391	2	430391	100300000	28010101	3	30	3			71044911								
303921	30392	1	430392	100300000	28010101	3	30	3			71045011								
303932	30393	2	430393	100300000	28010101	3	30	3			71047011								
303942	30394	2	430394	100300000	28010101	3	30	3			72001011								
303952	30395	2	430395	100300000	28010101	3	30	3			72002011								
303961	30396	1	430396	100300000	28010101	3	30	3			72003011								
303971	30397	1	430397	100300000	28010101	3	30	3			72004011								
303981	30398	1	430398	100300000	28010101	3	30	3			72005011								
303992	30399	2	430399	100300000	28010101	3	30	3			72006011								
304002	30400	2	430400	100300000	28010101	3	30	3			72007011								
304011	30401	1	430401	100300000	28010101	3	30	3			72008011								
304021	30402	1	430402	100300000	28010101	3	30	3			72009011								
304032	30403	2	430403	100300000	28010101	3	30	3			72010011								
304042	30404	2	430404	100300000	28010101	3	30	3			72011011								
304053	30405	3	430405	100300000	28010101	3	30	3			72012011								
304061	30406	1	430406	100300000	28010101	3	30	3			72013011								
304071	30407	1	430407	100300000	28010101	3	30	3			72013111								
304081	30408	1	430408	100300000	28010101	3	30	3			72013211								
304091	30409	1	430409	100300000	28010101	3	30	3			72013311								
304101	30410	1	430410	100300000	28010101	3	30	3			72013411								
304111	30411	1	430411	100300000	28010101	3	30	3			72013511								
304121	30412	1	430412	100300000	28010101	3	30	3			72013611								
304131	30413	1	430413	100300000	28010101	3	30	3			72013711								
304141	30414	1	430414	100300000	28010101	3	30	3			72013811								
304151	30415	1	430415	100300000	28010101	3	30	3			72013911								
304161	30416	1	430416	100300000	28010101	3	30	3			72014011								
304171	30417	1	430417	100300000	28010101	3	30	3			72014111								
304181	30418	1	430418	100300000	28010101	3	30	3			72014211								
304191	30419	1	430419	100300000	28010101	3	30	3			72014311								
304201	30420	1	430420	100300000	28010101	3	30	3			72014411								
304211	30421	1	430421	100300000	28010101	3	30	3			72014511								
304221	30422	1	430422	100300000	28010101	3	30	3			72014611								
304231	30423	1	430423	100300000	28010101	3	30	3			72014711								
304241	30424	1	430424	100300000	28010101	3	30	3			72014811								
304251	30425	1	430425	100300000	28010101	3	30	3			72014911								
304261	30426	1	430426	100300000	28010101	3	30	3			72015011								
304271	30427	1	430427	100300000	28010101	3	30	3			72015111								
304281	30428	1	430428	100300000	28010101	3	30	3			72015211								
304291	30429	1	430429	100300000	28010101	3	30	3			72015311								
304301	30430	1	430430	100300000	28010101	3	30	3			72015411								
304311	30431	1	430431	100300000	28010101	3	30	3			72015511								
304321	30432	1	430432	100300000	28010101	3	30	3			72015611								
304331	30433	1	430433	100300000	28010101	3	30	3			72015711								
304341	30434	1	430434	100300000	28010101	3	30	3			72015811								
304351	30435	1	430435	100300000	28010101	3	30	3			72015911								
304361	30436	1	430436	100300000	28010101	3	30	3			72016011								
304371	30437	1	430437	100300000	28010101	3	30	3			72016111								
304381	30438	1	430438	100300000	28010101	3	30	3			72016211								
304391	30439	1	430439	100300000	28010101	3	30	3			72016311								
304401	30440	1	430440	100300000	28010101	3	30	3			72016411								
304411	30441	1	430441	100300000	28010101	3	30	3			72016511								
304421	30442	1	430442	100300000	28010101	3	30	3			72016611								
304431	30443	1	430443	100300000	28010101	3	30	3			72016711								
304441	30444	1	430444	100300000	28010101	3	30	3			72016811								
304451	30445	1	430445	100300000	28010101	3	30	3			72016911								
304461	30446	1	430446	100300000	28010101	3	30	3			72017011								
304471	30447	1	430447	100300000	28010101	3	30	3			72017111								
304481	30448	1	430448	100300000	28010101	3	30	3			72017211								
304491	30449	1	430449	100300000	28010101	3	30	3			72017311								
304501	30450	1	430450	100300000	28010101	3	30	3			72017411								
304511	30451	1	430451	100300000	28010101	3	30	3			72017511								
304521	30452	1	430452	100300000	28010101	3	30	3			72017611								
304531	30453	1	430453	100300000	28010101	3	30	3			72017711								
304541	30454	1	430454	100300000	28010101	3	30	3			72017811								
304551	30455	1	430455	100300000	28010101	3	30	3			72017911								
304561	30456	1	430456	100300000	28010101	3	30	3			72018011								
304571	30457	1	430457	100300000	28010101	3	30	3			72018111								
304581	30458	1	430458	100300000	28010101	3	30	3			72018211								
304591	30459	1	430459	100300000	28010101	3	30	3			72018311								
304601	30460	1	430460	100300000	28010101	3	30	3			72018411								
304611	30461	1	430461	100300000	28010101	3	30	3			72018511								
304621	30462	1	430462	100300000	28010101	3	30	3			72018611								
304631	30463	1	430463	100300000	28010101	3	30	3			72018711								
304641	30464	1	430464	100300000	28010101	3	30	3			72018811								
304651	30465	1	430465	100300000	28010101	3	30	3			72018911								
304661	30466	1	430466	100300000	28010101	3	30	3			72019011								
304671	30467	1	430467	100300000	28010101	3	30	3			72019111								
304681	30468	1	430468	100300000	28010101	3	30	3			72019211								
304691	30469	1	430469	100300000	28010101	3	30	3			72019311								
304701	30470	1	430470	100300000	28010101	3	30	3			72019411								
304711	30471	1	430471	100300000	28010101	3	30	3			72019511								
304721	30472	1	430472	100300000	28010101	3	30	3			72019611								
304731	30473	1	430473	100300000	28010101	3	30	3			72019711								
304741	30474	1	430474	100300000	28010101	3	30	3			72019811								
304751	30475	1	430475	100300000	28010101	3	30	3			72019911								
304762	30476	2	430476	100300000	28010101	3	30	3			72020011								
304772	30477	2	430477	100300000	28010101	3	30	3			72020111								
304782	30478	2	430478	100300000	28010101	3	30	3			72020211								
304792	30479	2	430479	100300000	28010101	3	30	3			72020311								
304802	30480	2	430480	100300000	28010101	3	30	3			72020411								
304812	30481	2	430481	100300000	28010101	3	30	3			72020511								
304822	30482	2	430482	100300000	28010101	3	30	3			72020611								
304832	30483	2	430483	100300000	28010101	3	30	3			72020711								
304842	30484	2	430484	100300000	28010101	3	30	3			72020811								
304852	30485	2	430485	100300000	28010101	3	30	3			72020911								
304862	30486	2	430486	100300000	28010101	3	30	3			72021011								
304872	30487	2	430487	100300000	28010101	3	30	3			72021111								
304882	30488	2	430488	100300000	28010101	3	30	3			72021211								
304892	30489	2	430489	100300000	28010101	3	30	3			72021311								
304902	30490	2	430490	100300000	28010101	3	30	3			72021411								
304912	30491	2	430491	100300000	28010101	3	30	3			72021511								
304922	30492	2	430492	100300000	28010101	3	30	3			72021611								
304932	30493	2	430493	100300000	28010101	3	30	3			72021711								
304942	30494	2	430494	100300000	28010101	3	30	3			72021811								
304952	30495	2	430495	100300000	28010101	3	30	3			72021911								
304962	30496	2	430496	100300000	28010101	3	30	3			72022011								
304972	30497	2	430497	100300000	28010101	3	30	3			72022111								
304982	30498	2	430498	100300000	28010101	3	30	3			72022211								
304992	30499	2	430499	100300000	28010101	3	30	3			72022311								
305002	30500	2	430500	100300000	28010101	3	30	3			72022411								
305012	30501	2	430501	100300000	28010101	3	30	3			72022511								
305022	30502	2	430502	100300000	28010101	3	30	3			72022611								
305032	30503	2	430503	100300000	28010101	3	30	3			72022711								
305042	30504	2	430504	100300000	28010101	3	30	3			72022811								
305052	30505	2	430505	100300000	28010101	3	30	3			72022911								
305062	30506	2	430506	100300000	28010101	3	30	3			72023011								
305072	30507	2	430507	100300000	28010101	3	30	3			72023111								
305082	30508	2	430508	100300000	28010101	3	30	3			72023211								
305092	30509	2	430509	100300000	28010101	3	30	3			72023311								
305102	30510	2	430510	100300000	28010101	3	30	3			72023411								
305112	30511	2	430511	100300000	28010101	3	30	3			72023511								
305122	30512	2	430512	100300000	28010101	3	30	3			72023611								
305132	30513	2	430513	100300000	28010101	3	30	3			72023711								
305142	30514	2	430514	100300000	28010101	3	30	3			72023811								
305152	30515	2	430515	100300000	28010101	3	30	3			72023911								
305162	30516	2	430516	100300000	28010101	3	30	3			73001011								
305171	30517	1	430517	100300000	28010101	3	30	3			73002011								
305181	30518	1	430518	100300000	28010101	3	30	3			73003011								
305191	30519	1	430519	100300000	28010101	3	30	3			73004011								
305202	30520	2	430520	100300000	28010101	3	30	3			73005011								
305212	30521	2	430521	100300000	28010101	3	30	3			73006011								
305222	30522	2	430522	100300000	28010101	3	30	3			73007011								
305232	30523	2	430523	100300000	28010101	3	30	3			73008011								
305242	30524	2	430524	100300000	28010101	3	30	3			73009011								
305252	30525	2	430525	100300000	28010101	3	30	3			73010011								
305262	30526	2	430526	100300000	28010101	3	30	3			73010111								
305272	30527	2	430527	100300000	28010101	3	30	3			73010211								
305282	30528	2	430528	100300000	28010101	3	30	3			73010311								
305292	30529	2	430529	100300000	28010101	3	30	3			73010411								
305302	30530	2	430530	100300000	28010101	3	30	3			73010511								
305312	30531	2	430531	100300000	28010101	3	30	3			73010611								
305322	30532	2	430532	100300000	28010101	3	30	3			73010711								
305332	30533	2	430533	100300000	28010101	3	30	3			73010811								
305342	30534	2	430534	100300000	28010101	3	30	3			73010911								
305351	30535	1	430535	100300000	28010101	3	30	3			73011011								
305361	30536	1	430536	100300000	28010101	3	30	3			73012011								
305371	30537	1	430537	100300000	28010101	3	30	3			73012911								
305382	30538	2	430538	100300000	28010101	3	30	3			73013011								
305392	30539	2	430539	100300000	28010101	3	30	3			73013111								
305402	30540	2	430540	100300000	28010101	3	30	3			73013211								
305412	30541	2	430541	100300000	28010101	3	30	3			73013311								
305422	30542	2	430542	100300000	28010101	3	30	3			73013411								
305432	30543	2	430543	100300000	28010101	3	30	3			73013511								
305442	30544	2	430544	100300000	28010101	3	30	3			73013611								
305452	30545	2	430545	100300000	28010101	3	30	3			73013711								
305462	30546	2	430546	100300000	28010101	3	30	3			73013811								
305472	30547	2	430547	100300000	28010101	3	30	3			73013911								
305482	30548	2	430548	100300000	28010101	3	30	3			73014011								
305492	30549	2	430549	100300000	28010101	3	30	3			73014111								
305502	30550	2	430550	100300000	28010101	3	30	3			73014211								
305512	30551	2	430551	100300000	28010101	3	30	3			73014311								
305522	30552	2	430552	100300000	28010101	3	30	3			73014411								
305532	30553	2	430553	100300000	28010101	3	30	3			73014511								
305542	30554	2	430554	100300000	28010101	3	30	3			73015011								
305551	30555	1	430555	100300000	28010101	3	30	3			73016011								
305562	30556	2	430556	100300000	28010101	3	30	3			73017011								
305572	30557	2	430557	100300000	28010101	3	30	3			73018011								
305582	30558	2	430558	100300000	28010101	3	30	3			74001011								
305592	30559	2	430559	100300000	28010101	3	30	3			74002011								
305601	30560	1	430560	100300000	28010101	3	30	3			74005011								
305611	30561	1	430561	100300000	28010101	3	30	3			74006011								
305621	30562	1	430562	100300000	28010101	3	30	3			74006111								
305631	30563	1	430563	100300000	28010101	3	30	3			74006211								
305641	30564	1	430564	100300000	28010101	3	30	3			74006311								
305651	30565	1	430565	100300000	28010101	3	30	3			74006411								
305661	30566	1	430566	100300000	28010101	3	30	3			74006511								
305671	30567	1	430567	100300000	28010101	3	30	3			74006611								
305681	30568	1	430568	100300000	28010101	3	30	3			74006711								
305691	30569	1	430569	100300000	28010101	3	30	3			74006811								
305701	30570	1	430570	100300000	28010101	3	30	3			74006911								
305712	30571	2	430571	100300000	28010101	3	30	3			74007011								
305721	30572	1	430572	100300000	28010101	3	30	3			74008011								
305732	30573	2	430573	100300000	28010101	3	30	3			74009011								
305742	30574	2	430574	100300000	28010101	3	30	3			74010011								
305752	30575	2	430575	100300000	28010101	3	30	3			74011011								
305761	30576	1	430576	100300000	28010101	3	30	3			74012011								
305772	30577	2	430577	100300000	28010101	3	30	3			74013011								
305782	30578	2	430578	100300000	28010101	3	30	3			74014011								
305791	30579	1	430579	100300000	28010101	3	30	3			74015011								
305801	30580	1	430580	100300000	28010101	3	30	3			74016011								
305811	30581	1	430581	100300000	28010101	3	30	3			74017011								
305821	30582	1	430582	100300000	28010101	3	30	3			74017911								
305831	30583	1	430583	100300000	28010101	3	30	3			74018011								
305841	30584	1	430584	100300000	28010101	3	30	3			74019011								
305852	30585	2	430585	100300000	28010101	3	30	3			74020011								
305861	30586	1	430586	100300000	28010101	3	30	3			74021011								
305871	30587	1	430587	100300000	28010101	3	30	3			74022011								
305882	30588	2	430588	100300000	28010101	3	30	3			74023011								
305892	30589	2	430589	100300000	28010101	3	30	3			74023111								
305902	30590	2	430590	100300000	28010101	3	30	3			74023211								
305912	30591	2	430591	100300000	28010101	3	30	3			74023311								
305922	30592	2	430592	100300000	28010101	3	30	3			74023411								
305932	30593	2	430593	100300000	28010101	3	30	3			74023511								
305942	30594	2	430594	100300000	28010101	3	30	3			74024011								
305952	30595	2	430595	100300000	28010101	3	30	3			74024111								
305962	30596	2	430596	100300000	28010101	3	30	3			74024211								
305972	30597	2	430597	100300000	28010101	3	30	3			74024311								
305982	30598	2	430598	100300000	28010101	3	30	3			74024411								
305992	30599	2	430599	100300000	28010101	3	30	3			74024511								
306001	30600	1	430600	100300000	28010101	3	30	3			74025011								
306011	30601	1	430601	100300000	28010101	3	30	3			74025111								
306021	30602	1	430602	100300000	28010101	3	30	3			74025211								
306031	30603	1	430603	100300000	28010101	3	30	3			74025311								
306041	30604	1	430604	100300000	28010101	3	30	3			74025411								
306051	30605	1	430605	100300000	28010101	3	30	3			74025511								
306061	30606	1	430606	100300000	28010101	3	30	3			74026011								
306071	30607	1	430607	100300000	28010101	3	30	3			74027011								
306082	30608	2	430608	100300000	28010101	3	30	3			74028011								
306092	30609	2	430609	100300000	28010101	3	30	3			74030011								
306102	30610	2	430610	100300000	28010101	3	30	3			74031011								
306112	30611	2	430611	100300000	28010101	3	30	3			74032011								
306121	30612	1	430612	100300000	28010101	3	30	3			74033011								
306131	30613	1	430613	100300000	28010101	3	30	3			74034011								
306142	30614	2	430614	100300000	28010101	3	30	3			74035011								
306152	30615	2	430615	100300000	28010101	3	30	3			74036011								
306162	30616	2	430616	100300000	28010101	3	30	3			74037011								
306171	30617	1	430617	100300000	28010101	3	30	3			74038011								
306182	30618	2	430618	100300000	28010101	3	30	3			74039011								
306193	30619	3	430619	100300000	28010101	3	30	3			74040011								
306203	30620	3	430620	100300000	28010101	3	30	3			74041011								
306212	30621	2	430621	100300000	28010101	3	30	3			74042011								
306221	30622	1	430622	100300000	28010101	3	30	3			74043011								
306232	30623	2	430623	100300000	28010101	3	30	3			74044011								
306242	30624	2	430624	100300000	28010101	3	30	3			74045011								
306252	30625	2	430625	100300000	28010101	3	30	3			74045111								
306262	30626	2	430626	100300000	28010101	3	30	3			74045211								
306272	30627	2	430627	100300000	28010101	3	30	3			74045311								
306282	30628	2	430628	100300000	28010101	3	30	3			74045411								
306292	30629	2	430629	100300000	28010101	3	30	3			74045511								
306301	30630	1	430630	100300000	28010101	3	30	3			74046011								
306311	30631	1	430631	100300000	28010101	3	30	3			74046111								
306321	30632	1	430632	100300000	28010101	3	30	3			74046211								
306331	30633	1	430633	100300000	28010101	3	30	3			74046311								
306341	30634	1	430634	100300000	28010101	3	30	3			74046411								
306351	30635	1	430635	100300000	28010101	3	30	3			74046511								
306361	30636	1	430636	100300000	28010101	3	30	3			74048011								
306371	30637	1	430637	100300000	28010101	3	30	3			74049011								
306381	30638	1	430638	100300000	28010101	3	30	3			74049111								
306391	30639	1	430639	100300000	28010101	3	30	3			74049211								
306401	30640	1	430640	100300000	28010101	3	30	3			74049311								
306411	30641	1	430641	100300000	28010101	3	30	3			74049411								
306421	30642	1	430642	100300000	28010101	3	30	3			74049511								
306432	30643	2	430643	100300000	28010101	3	30	3			74051011								
306441	30644	1	430644	100300000	28010101	3	30	3			74052011								
