id	landmark_id	type	icon_resource_id	location_category_id	location_region_id	location_prefectures_id	name_text_id	description_text_id	rarity	event_group_id	latitude	longitude	is_map_pin	url	open_date	close_date
10010826	10010826			1	6	34	10010826	20010826	2	1	35.030097	132.922282	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10826	2000-01-01 00:00:00	2100-12-31 23:59:59
10010827	10010827			1	6	34	10010827	20010827	2	1	34.839908	132.996814	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10827	2000-01-01 00:00:00	2100-12-31 23:59:59
10010828	10010828			1	6	34	10010828	10010828	2	1	35.067958	133.215052	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10828	2000-01-01 00:00:00	2100-12-31 23:59:59
10010829	10010829			1	6	34	10010829	20010829	2	1	35.070623	133.076406	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10829	2000-01-01 00:00:00	2100-12-31 23:59:59
10010830	10010830			1	6	34	10010830	20010830	2	1	34.841783	133.234772	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10830	2000-01-01 00:00:00	2100-12-31 23:59:59
10010831	10010831			1	6	34	10010831	20010831	2	1	34.864366	133.202037	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10831	2000-01-01 00:00:00	2100-12-31 23:59:59
10010833	10010833			1	6	34	10010833	20010833	2	1	34.747466	133.219185	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10833	2000-01-01 00:00:00	2100-12-31 23:59:59
10010834	10010834			1	6	34	10010834	20010834	2	1	34.74413	133.319036	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10834	2000-01-01 00:00:00	2100-12-31 23:59:59
10010835	10010835			1	6	34	10010835	20010835	2	1	34.851921	133.204683	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10835	2000-01-01 00:00:00	2100-12-31 23:59:59
10010837	10010837			1	6	34	10010837	20010837	2	1	34.841669	133.234799	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10837	2000-01-01 00:00:00	2100-12-31 23:59:59
10010838	10010838			1	6	34	10010838	20010838	2	1	34.598198	133.143062	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10838	2000-01-01 00:00:00	2100-12-31 23:59:59
10010839	10010839			1	6	34	10010839	20010839	2	1	34.630436	133.14732	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10839	2000-01-01 00:00:00	2100-12-31 23:59:59
10010840	10010840			1	6	34	10010840	20010840	2	1	34.30803	132.157415	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10840	2000-01-01 00:00:00	2100-12-31 23:59:59
10010841	10010841			1	6	34	10010841	20010841	2	1	34.294058	132.15505	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10841	2000-01-01 00:00:00	2100-12-31 23:59:59
10010843	10010843			1	6	34	10010843	20010843	2	1	34.265937	132.135598	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10843	2000-01-01 00:00:00	2100-12-31 23:59:59
10010844	10010844			1	6	34	10010844	20010844	2	1	34.284737	132.141128	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10844	2000-01-01 00:00:00	2100-12-31 23:59:59
10010845	10010845			1	6	34	10010845	20010845	2	1	34.305334	132.997677	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10845	2000-01-01 00:00:00	2100-12-31 23:59:59
10010846	10010846			1	6	34	10010846	20010846	2	1	34.44697	132.738573	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10846	2000-01-01 00:00:00	2100-12-31 23:59:59
10010847	10010847			1	6	34	10010847	20010847	2	1	34.390798	132.313238	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10847	2000-01-01 00:00:00	2100-12-31 23:59:59
10010848	10010848			1	6	34	10010848	20010848	2	1	34.458552	132.113662	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10848	2000-01-01 00:00:00	2100-12-31 23:59:59
10010849	10010849			1	6	34	10010849	20010849	2	1	34.480474	132.17804	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10849	2000-01-01 00:00:00	2100-12-31 23:59:59
10010850	10010850			1	6	34	10010850	20010850	2	1	34.295034	132.341367	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10850	2000-01-01 00:00:00	2100-12-31 23:59:59
10010851	10010851			1	6	34	10010851	20010851	2	1	34.367483	132.174901	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10851	2000-01-01 00:00:00	2100-12-31 23:59:59
10010853	10010853			1	6	34	10010853	20010853	2	1	34.343211	133.175944	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10853	2000-01-01 00:00:00	2100-12-31 23:59:59
10010854	10010854			1	6	34	10010854	20010854	2	1	34.433503	133.177551	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10854	2000-01-01 00:00:00	2100-12-31 23:59:59
10010855	10010855			1	6	34	10010855	20010855	2	1	34.506621	133.069054	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10855	2000-01-01 00:00:00	2100-12-31 23:59:59
10010856	10010856			1	6	34	10010856	20010856	2	1	34.36253	133.212359	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10856	2000-01-01 00:00:00	2100-12-31 23:59:59
10010857	10010857			1	6	34	10010857	20010857	2	1	34.26905	133.113151	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10857	2000-01-01 00:00:00	2100-12-31 23:59:59
10010858	10010858			1	6	34	10010858	20010858	2	1	34.280753	133.073785	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10858	2000-01-01 00:00:00	2100-12-31 23:59:59
10010859	10010859			1	6	34	10010859	20010859	2	1	34.559472	133.165912	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10859	2000-01-01 00:00:00	2100-12-31 23:59:59
10010860	10010860			1	6	34	10010860	20010860	2	1	34.590675	133.157546	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10860	2000-01-01 00:00:00	2100-12-31 23:59:59
10010861	10010861			1	6	34	10010861	20010861	2	1	34.666504	133.107337	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10861	2000-01-01 00:00:00	2100-12-31 23:59:59
10010862	10010862			1	6	34	10010862	20010862	2	1	34.423771	133.374601	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10862	2000-01-01 00:00:00	2100-12-31 23:59:59
10010864	10010864			1	6	34	10010864	20010864	2	1	34.235923	132.846506	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10864	2000-01-01 00:00:00	2100-12-31 23:59:59
10010865	10010865			1	7	37	10010865	20010865	2	1	34.364197	134.21413	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10865	2000-01-01 00:00:00	2100-12-31 23:59:59
10010866	10010866			1	7	37	10010866	20010866	2	1	34.237906	134.234945	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10866	2000-01-01 00:00:00	2100-12-31 23:59:59
10010867	10010867			1	7	37	10010867	20010867	2	1	34.251341	134.24419	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10867	2000-01-01 00:00:00	2100-12-31 23:59:59
10010869	10010869			1	7	37	10010869	20010869	2	1	34.200108	133.965951	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10869	2000-01-01 00:00:00	2100-12-31 23:59:59
10010870	10010870			1	7	37	10010870	20010870	2	1	34.15993	133.988182	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10870	2000-01-01 00:00:00	2100-12-31 23:59:59
10010871	10010871			1	7	37	10010871	20010871	2	1	34.14637	133.642734	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10871	2000-01-01 00:00:00	2100-12-31 23:59:59
10010873	10010873			1	7	37	10010873	20010873	2	1	34.076861	133.687964	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10873	2000-01-01 00:00:00	2100-12-31 23:59:59
10010874	10010874			1	7	37	10010874	20010874	2	1	34.085803	133.638626	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10874	2000-01-01 00:00:00	2100-12-31 23:59:59
10010875	10010875			1	7	37	10010875	20010875	2	1	34.214089	133.887325	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10875	2000-01-01 00:00:00	2100-12-31 23:59:59
10010876	10010876			1	7	37	10010876	20010876	2	1	34.397187	133.667944	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10876	2000-01-01 00:00:00	2100-12-31 23:59:59
10010877	10010877			1	7	37	10010877	20010877	2	1	34.272893	133.839524	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10877	2000-01-01 00:00:00	2100-12-31 23:59:59
10010878	10010878			1	7	37	10010878	20010878	2	1	34.460545	133.998284	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10878	2000-01-01 00:00:00	2100-12-31 23:59:59
10010879	10010879			1	7	37	10010879	20010879	2	1	34.37312	134.160253	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10879	2000-01-01 00:00:00	2100-12-31 23:59:59
10010880	10010880			1	7	37	10010880	20010880	2	1	34.121903	134.097799	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10880	2000-01-01 00:00:00	2100-12-31 23:59:59
10010881	10010881			1	7	37	10010881	20010881	2	1	34.127326	134.063095	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10881	2000-01-01 00:00:00	2100-12-31 23:59:59
10010882	10010882			1	7	37	10010882	20010882	2	1	34.272608	133.950021	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10882	2000-01-01 00:00:00	2100-12-31 23:59:59
10010883	10010883			1	7	37	10010883	20010883	2	1	34.405538	134.054691	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10883	2000-01-01 00:00:00	2100-12-31 23:59:59
10010884	10010884			1	7	37	10010884	20010884	2	1	34.392035	134.053953	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10884	2000-01-01 00:00:00	2100-12-31 23:59:59
10010885	10010885			1	7	37	10010885	20010885	2	1	34.348677	133.957821	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10885	2000-01-01 00:00:00	2100-12-31 23:59:59
10010886	10010886			1	7	37	10010886	20010886	2	1	34.433452	134.061193	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10886	2000-01-01 00:00:00	2100-12-31 23:59:59
10010887	10010887			1	7	37	10010887	20010887	2	1	34.329836	134.026553	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10887	2000-01-01 00:00:00	2100-12-31 23:59:59
10010888	10010888			1	7	37	10010888	20010888	2	1	34.356439	133.920238	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10888	2000-01-01 00:00:00	2100-12-31 23:59:59
10010889	10010889			1	7	37	10010889	20010889	2	1	34.179629	133.759778	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10889	2000-01-01 00:00:00	2100-12-31 23:59:59
10010890	10010890			1	7	37	10010890	20010890	2	1	34.118218	133.741838	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10890	2000-01-01 00:00:00	2100-12-31 23:59:59
10010891	10010891			1	7	37	10010891	20010891	2	1	34.199877	133.629087	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10891	2000-01-01 00:00:00	2100-12-31 23:59:59
10010893	10010893			1	7	37	10010893	20010893	2	1	34.555523	134.33822	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10893	2000-01-01 00:00:00	2100-12-31 23:59:59
10010894	10010894			1	7	37	10010894	20010894	2	1	34.471094	134.236004	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10894	2000-01-01 00:00:00	2100-12-31 23:59:59
10010895	10010895			1	7	37	10010895	10010895	2	1	34.546785	134.305572	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10895	2000-01-01 00:00:00	2100-12-31 23:59:59
10010896	10010896			1	7	37	10010896	20010896	2	1	34.461069	134.152108	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10896	2000-01-01 00:00:00	2100-12-31 23:59:59
10010897	10010897			1	7	37	10010897	20010897	2	1	34.518621	134.193892	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10897	2000-01-01 00:00:00	2100-12-31 23:59:59
10010898	10010898			1	7	37	10010898	20010898	2	1	34.548365	134.302958	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10898	2000-01-01 00:00:00	2100-12-31 23:59:59
10010899	10010899			1	7	37	10010899	20010899	2	1	34.197519	133.780651	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10899	2000-01-01 00:00:00	2100-12-31 23:59:59
10010900	10010900			1	7	37	10010900	20010900	2	1	34.169107	133.879485	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10900	2000-01-01 00:00:00	2100-12-31 23:59:59
10010901	10010901			1	7	37	10010901	20010901	2	1	34.16101	133.941481	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10901	2000-01-01 00:00:00	2100-12-31 23:59:59
10010902	10010902			1	7	37	10010902	20010902	2	1	34.141665	133.959367	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10902	2000-01-01 00:00:00	2100-12-31 23:59:59
10010903	10010903			1	7	37	10010903	20010903	2	1	34.343355	133.628819	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10903	2000-01-01 00:00:00	2100-12-31 23:59:59
10010904	10010904			1	7	37	10010904	20010904	2	1	34.237213	134.404055	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10904	2000-01-01 00:00:00	2100-12-31 23:59:59
10010905	10010905			1	7	37	10010905	20010905	2	1	34.23449	134.402559	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10905	2000-01-01 00:00:00	2100-12-31 23:59:59
10010906	10010906			1	7	37	10010906	20010906	2	1	34.239972	134.314883	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10906	2000-01-01 00:00:00	2100-12-31 23:59:59
10010908	10010908			1	7	37	10010908	20010908	2	1	34.268284	134.134293	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10908	2000-01-01 00:00:00	2100-12-31 23:59:59
10010910	10010910			1	7	39	10010910	20010910	2	1	33.51281	134.020777	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10910	2000-01-01 00:00:00	2100-12-31 23:59:59
10010911	10010911			1	7	39	10010911	20010911	2	1	33.543269	134.296197	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10911	2000-01-01 00:00:00	2100-12-31 23:59:59
10010912	10010912			1	7	39	10010912	20010912	2	1	33.603712	134.106511	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10912	2000-01-01 00:00:00	2100-12-31 23:59:59
10010913	10010913			1	7	39	10010913	20010913	2	1	33.556677	134.049197	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10913	2000-01-01 00:00:00	2100-12-31 23:59:59
10010914	10010914			1	7	39	10010914	20010914	2	1	33.498126	134.100158	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10914	2000-01-01 00:00:00	2100-12-31 23:59:59
10010915	10010915			1	7	39	10010915	20010915	2	1	33.62509	133.300406	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10915	2000-01-01 00:00:00	2100-12-31 23:59:59
10010917	10010917			1	7	39	10010917	20010917	2	1	33.736902	133.33924	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10917	2000-01-01 00:00:00	2100-12-31 23:59:59
10010918	10010918			1	7	39	10010918	20010918	2	1	33.753473	133.212232	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10918	2000-01-01 00:00:00	2100-12-31 23:59:59
10010919	10010919			1	7	39	10010919	20010919	2	1	33.708053	133.365489	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10919	2000-01-01 00:00:00	2100-12-31 23:59:59
10010920	10010920			1	7	39	10010920	20010920	2	1	33.568182	133.094898	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10920	2000-01-01 00:00:00	2100-12-31 23:59:59
10010922	10010922			1	7	39	10010922	20010922	2	1	33.500168	133.13495	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10922	2000-01-01 00:00:00	2100-12-31 23:59:59
10010923	10010923			1	7	39	10010923	20010923	2	1	33.607185	133.169798	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10923	2000-01-01 00:00:00	2100-12-31 23:59:59
10010924	10010924			1	7	39	10010924	20010924	2	1	33.539472	133.743921	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10924	2000-01-01 00:00:00	2100-12-31 23:59:59
10010926	10010926			1	7	39	10010926	20010926	2	1	33.592325	133.834171	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10926	2000-01-01 00:00:00	2100-12-31 23:59:59
10010927	10010927			1	7	39	10010927	20010927	2	1	33.658781	133.779195	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10927	2000-01-01 00:00:00	2100-12-31 23:59:59
10010928	10010928			1	7	39	10010928	20010928	2	1	33.651707	133.687503	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10928	2000-01-01 00:00:00	2100-12-31 23:59:59
10010929	10010929			1	7	39	10010929	20010929	2	1	33.799116	133.969028	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10929	2000-01-01 00:00:00	2100-12-31 23:59:59
10010930	10010930			1	7	39	10010930	20010930	2	1	33.465199	133.306934	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10930	2000-01-01 00:00:00	2100-12-31 23:59:59
10010931	10010931			1	7	39	10010931	20010931	2	1	33.167388	133.203596	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10931	2000-01-01 00:00:00	2100-12-31 23:59:59
10010932	10010932			1	7	39	10010932	20010932	2	1	33.215968	132.976713	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10932	2000-01-01 00:00:00	2100-12-31 23:59:59
10010934	10010934			1	7	39	10010934	20010934	2	1	33.22169	132.906886	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10934	2000-01-01 00:00:00	2100-12-31 23:59:59
10010935	10010935			1	7	39	10010935	20010935	2	1	33.221433	132.893133	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10935	2000-01-01 00:00:00	2100-12-31 23:59:59
10010936	10010936			1	7	39	10010936	20010936	2	1	33.181625	132.976629	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10936	2000-01-01 00:00:00	2100-12-31 23:59:59
10010937	10010937			1	7	39	10010937	20010937	2	1	33.313094	133.071039	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10937	2000-01-01 00:00:00	2100-12-31 23:59:59
10010938	10010938			1	7	39	10010938	20010938	2	1	33.337193	133.13747	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10938	2000-01-01 00:00:00	2100-12-31 23:59:59
10010939	10010939			1	7	39	10010939	20010939	2	1	33.446291	133.203788	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10939	2000-01-01 00:00:00	2100-12-31 23:59:59
10010940	10010940			1	7	39	10010940	20010940	2	1	33.451981	133.189312	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10940	2000-01-01 00:00:00	2100-12-31 23:59:59
10010941	10010941			1	7	39	10010941	20010941	2	1	33.476804	133.003504	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10941	2000-01-01 00:00:00	2100-12-31 23:59:59
10010942	10010942			1	7	39	10010942	20010942	2	1	33.38833	132.944963	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10942	2000-01-01 00:00:00	2100-12-31 23:59:59
10010943	10010943			1	7	39	10010943	20010943	2	1	33.50365	133.56963	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10943	2000-01-01 00:00:00	2100-12-31 23:59:59
10010944	10010944			1	7	39	10010944	20010944	2	1	33.053008	132.820179	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10944	2000-01-01 00:00:00	2100-12-31 23:59:59
10010945	10010945			1	7	39	10010945	20010945	2	1	32.945921	132.994533	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10945	2000-01-01 00:00:00	2100-12-31 23:59:59
10010946	10010946			1	7	39	10010946	20010946	2	1	33.168908	132.792295	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10946	2000-01-01 00:00:00	2100-12-31 23:59:59
10010947	10010947			1	7	39	10010947	20010947	2	1	33.045296	132.83835	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10947	2000-01-01 00:00:00	2100-12-31 23:59:59
10010948	10010948			1	7	39	10010948	20010948	2	1	32.992166	132.92258	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10948	2000-01-01 00:00:00	2100-12-31 23:59:59
10010949	10010949			1	7	39	10010949	20010949	2	1	33.284333	134.176662	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10949	2000-01-01 00:00:00	2100-12-31 23:59:59
10010950	10010950			1	7	39	10010950	10010950	2	1	33.061683	132.689609	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10950	2000-01-01 00:00:00	2100-12-31 23:59:59
10010951	10010951			1	7	39	10010951	20010951	2	1	33.758312	133.757747	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10951	2000-01-01 00:00:00	2100-12-31 23:59:59
10010952	10010952			1	7	39	10010952	20010952	2	1	33.748516	133.686899	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10952	2000-01-01 00:00:00	2100-12-31 23:59:59
10010953	10010953			1	7	39	10010953	20010953	2	1	33.817494	133.554273	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10953	2000-01-01 00:00:00	2100-12-31 23:59:59
10010954	10010954			1	7	39	10010954	20010954	2	1	33.757787	133.595132	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10954	2000-01-01 00:00:00	2100-12-31 23:59:59
10010955	10010955			1	7	39	10010955	20010955	2	1	33.818662	133.466587	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10955	2000-01-01 00:00:00	2100-12-31 23:59:59
10010956	10010956			1	7	39	10010956	20010956	2	1	33.750503	133.544627	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10956	2000-01-01 00:00:00	2100-12-31 23:59:59
10010957	10010957			1	7	39	10010957	20010957	2	1	32.789815	132.859368	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10957	2000-01-01 00:00:00	2100-12-31 23:59:59
10010958	10010958			1	7	39	10010958	20010958	2	1	33.665211	133.606808	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10958	2000-01-01 00:00:00	2100-12-31 23:59:59
10010959	10010959			1	7	39	10010959	20010959	2	1	33.030578	133.023312	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10959	2000-01-01 00:00:00	2100-12-31 23:59:59
10010960	10010960			1	7	39	10010960	20010960	2	1	32.800294	132.71301	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10960	2000-01-01 00:00:00	2100-12-31 23:59:59
10010961	10010961			1	7	39	10010961	20010961	2	1	32.768855	132.641033	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10961	2000-01-01 00:00:00	2100-12-31 23:59:59
10010964	10010964			1	8	41	10010964	20010964	2	1	33.331251	130.309926	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10964	2000-01-01 00:00:00	2100-12-31 23:59:59
10010965	10010965			1	8	41	10010965	20010965	2	1	33.332562	130.300744	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10965	2000-01-01 00:00:00	2100-12-31 23:59:59
10010966	10010966			1	8	41	10010966	20010966	2	1	33.450398	130.284648	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10966	2000-01-01 00:00:00	2100-12-31 23:59:59
10010967	10010967			1	8	41	10010967	20010967	2	1	33.440772	130.32027	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10967	2000-01-01 00:00:00	2100-12-31 23:59:59
10010968	10010968			1	8	41	10010968	20010968	2	1	33.339147	130.25735	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10968	2000-01-01 00:00:00	2100-12-31 23:59:59
10010969	10010969			1	8	41	10010969	20010969	2	1	33.443831	130.52159	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10969	2000-01-01 00:00:00	2100-12-31 23:59:59
10010971	10010971			1	8	41	10010971	20010971	2	1	33.092708	130.091415	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10971	2000-01-01 00:00:00	2100-12-31 23:59:59
10010972	10010972			1	8	41	10010972	10010972	2	1	33.196563	130.206038	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10972	2000-01-01 00:00:00	2100-12-31 23:59:59
10010973	10010973			1	8	41	10010973	20010973	2	1	33.321149	130.223721	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10973	2000-01-01 00:00:00	2100-12-31 23:59:59
10010974	10010974			1	8	41	10010974	20010974	2	1	33.315983	130.14932	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10974	2000-01-01 00:00:00	2100-12-31 23:59:59
10010976	10010976			1	8	41	10010976	20010976	2	1	33.362446	130.400683	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10976	2000-01-01 00:00:00	2100-12-31 23:59:59
10010979	10010979			1	8	41	10010979	10010979	2	1	33.217439	129.88668	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10979	2000-01-01 00:00:00	2100-12-31 23:59:59
10010980	10010980			1	8	41	10010980	20010980	2	1	33.28902	130.060012	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10980	2000-01-01 00:00:00	2100-12-31 23:59:59
10010981	10010981			1	8	41	10010981	20010981	2	1	33.365241	130.468924	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10981	2000-01-01 00:00:00	2100-12-31 23:59:59
10010986	10010986			1	8	41	10010986	20010986	2	1	33.407773	130.133522	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10986	2000-01-01 00:00:00	2100-12-31 23:59:59
10010987	10010987			1	8	41	10010987	20010987	2	1	33.301533	130.032767	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10987	2000-01-01 00:00:00	2100-12-31 23:59:59
10010988	10010988			1	8	41	10010988	20010988	2	1	33.545715	129.849273	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10988	2000-01-01 00:00:00	2100-12-31 23:59:59
10010989	10010989			1	8	41	10010989	20010989	2	1	33.405657	129.854715	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10989	2000-01-01 00:00:00	2100-12-31 23:59:59
10010990	10010990			1	8	41	10010990	20010103	2	1	32.997872	130.112671	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10990	2000-01-01 00:00:00	2100-12-31 23:59:59
10010991	10010991			1	8	41	10010991	20010991	2	1	33.2191	129.907164	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10991	2000-01-01 00:00:00	2100-12-31 23:59:59
10010992	10010992			1	8	41	10010992	20010992	2	1	33.201782	129.917803	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10992	2000-01-01 00:00:00	2100-12-31 23:59:59
10010993	10010993			1	8	41	10010993	20010993	2	1	33.430268	130.246772	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=10993	2000-01-01 00:00:00	2100-12-31 23:59:59
